TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832783525393854336 376119 306255 332012 -173094
832783525412036096 376083 306173 331970 -173098
832783525430217984 376096 306263 332023 -173057
832783525448399744 376078 306238 332037 -173067
832783525466581632 376042 306216 332034 -173020
832783525484763392 376077 306225 331998 -173075
832783525502945280 376075 306218 331988 -173045
832783525521127040 376052 306169 331979 -173065
832783525539308928 376066 306225 331970 -173085
832783525557490688 376026 306171 331959 -173058
832783525575672576 376088 306244 331976 -173033
832783525593854336 376149 306301 331951 -173091
832783525612036096 376127 306261 331989 -173037
832783525630217984 376121 306251 331988 -173038
832783525648399744 376149 306263 332024 -173044
832783525666581632 376144 306247 331996 -172982
832783525684763392 376102 306254 332009 -173008
832783525702945280 376078 306210 331996 -173023
832783525721127040 376068 306192 331991 -173078
832783525739308928 376049 306234 331986 -173097
832783525757490688 376046 306263 331959 -173105
832783525775672576 376061 306195 331975 -173091
832783525793854336 376135 306200 332008 -173099
832783525812036096 376115 306238 332008 -173060
832783525830217984 376129 306197 332025 -173053
832783525848399744 376139 306234 332017 -173070
832783525866581632 376094 306264 332021 -173062
832783525884763392 376084 306299 332003 -173090
832783525902945280 376052 306311 331974 -173071
832783525921127040 376088 306275 331897 -173087
832783525939308928 376098 306212 331987 -173080
832783525957490688 376143 306163 331930 -173109
832783525975672576 376085 306201 332009 -173096
832783525993854336 376068 306155 331976 -173069
832783526012036096 375992 306095 331919 -173087
832783526030217984 376079 306163 331975 -173081
832783526048399744 376074 306237 331993 -173057
832783526066581632 376092 306208 331940 -173089
832783526084763392 376049 306195 331930 -173078
832783526102945280 376089 306173 331998 -173081
832783526121127040 376089 306173 331957 -173060
832783526139308928 376037 306201 331948 -173132
832783526157490688 376089 306159 331968 -173116
832783526175672576 376080 306199 331960 -173028
832783526193854336 376033 306222 331997 -173106
832783526212036096 376062 306210 332027 -173139
832783526230217984 376117 306265 331956 -173087
832783526248399744 376103 306231 331985 -173040
832783526266581632 376119 306255 332027 -173024
832783526284763392 376071 306239 332012 -173109
832783526302945280 376020 306164 331965 -173041
832783526321126996 376137 306241 332038 -173042
832783526339339392 376120 306212 332032 -173079
832783526357551744 376132 306200 331951 -173138
832783526375764096 376045 306240 332007 -173079
832783526393976320 376077 306235 332049 -173057
832783526412188672 376047 306235 331986 -173058
832783526430401024 376098 306231 331989 -173019
832783526448613376 376081 306234 332044 -173059
832783526466825600 376102 306243 332000 -173062
832783526485037952 376140 306228 332032 -173023
832783526503250304 376118 306261 331993 -173036
832783526521462656 376083 306257 331958 -173103
832783526539674880 376128 306282 332010 -173075
832783526557887232 376060 306245 332023 -173077
832783526576099584 376083 306255 331978 -173088
832783526594311936 376086 306239 331981 -173099
832783526612524160 376078 306266 331999 -173075
832783526630736512 376071 306188 332005 -173097
832783526648948864 376115 306206 332014 -173055
832783526667161216 376072 306205 332009 -173057
832783526685373440 376112 306245 331991 -173076
832783526703585792 376117 306189 332014 -173062
832783526721798144 376108 306244 332027 -173027
832783526740010496 376101 306232 332042 -173039
832783526758222720 376071 306239 332000 -173091
832783526776435072 376176 306234 332041 -173025
832783526794647424 376147 306292 332009 -173120
832783526812859776 376203 306258 332036 -173093
832783526831072000 376130 306296 332061 -172987
832783526849284352 376147 306289 332019 -173063
832783526867496704 376068 306275 331974 -173068
832783526885709056 376098 306266 332013 -173006
832783526903921280 376191 306266 332012 -172975
832783526922133632 376088 306235 331979 -173060
832783526940345984 376127 306297 332065 -172999
832783526958558336 376189 306252 332027 -172988
832783526976770560 376142 306231 332062 -173006
832783526994982912 376125 306282 332038 -173069
832783527013195264 376129 306259 332034 -173005
832783527031407616 376074 306256 332016 -173071
832783527049619968 376126 306259 332057 -173065
832783527067832192 376095 306272 332050 -173033
832783527086044544 376128 306272 332024 -173077
832783527104256896 376080 306175 331997 -173038
832783527122469248 376099 306211 331989 -173091
832783527140681472 376093 306215 332023 -173077
832783527158893824 376067 306200 332038 -173042
832783527177106176 376089 306262 332008 -173093
832783527195318528 376161 306241 332031 -173045
832783527213530752 376153 306212 332026 -173036
832783527231743104 376112 306198 332045 -173038
832783527249955456 376054 306209 331963 -173047
832783527268167680 376089 306226 331945 -173064
832783527286380160 376093 306213 331975 -173095
832783527304592640 376050 306195 331955 -173059
832783527322805120 376058 306199 331985 -173033
832783527341017472 376064 306174 331970 -173065
832783527359229952 376063 306211 331990 -173098
832783527377442432 376065 306239 332007 -173060
832783527395654912 382497 312564 332033 -172995
832783527413867392 384696 314795 331963 -173025
832783527432079872 385061 315133 332108 -173065
832783527450292224 384765 314877 332017 -173086
832783527468504704 384552 314689 332014 -172999
832783527486717184 384693 314843 332062 -173055
832783527504929664 385192 315254 332000 -173091
832783527523142144 385586 315656 332024 -173077
832783527541354624 385946 316083 332045 -173069
832783527559566976 386119 316208 332040 -173024
832783527577779456 386229 316353 332041 -173085
832783527595991936 386445 316466 332036 -173087
832783527614204416 386782 316844 332049 -173061
832783527632416896 387262 317415 332036 -173074
832783527650629376 387646 317843 332025 -173128
832783527668841728 387783 317892 331974 -173098
832783527687054208 387369 317534 332004 -173105
832783527705266688 386536 316682 331974 -173116
832783527723479168 385663 315775 332025 -173129
832783527741691648 384919 315012 331979 -173077
832783527759904128 384626 314743 331962 -173053
832783527778116480 384806 314909 331947 -173094
832783527796328968 385251 315435 331981 -173037
832783527814541440 385627 315764 331927 -173094
832783527832753920 385980 316082 332023 -173097
832783527850966400 386142 316248 331979 -173039
832783527869178880 386238 316339 331977 -173053
832783527887391360 386508 316556 331977 -173078
832783527905603840 386859 316999 331980 -173120
832783527923816320 387432 317516 331981 -173073
832783527942028800 387884 317981 332009 -173020
832783527960241408 387770 317875 332043 -173007
832783527978453888 387161 317341 332044 -173019
832783527996666368 386256 316398 331992 -173025
832783528014878848 385412 315525 332022 -173073
832783528033091328 384856 314963 331977 -173052
832783528051303808 384748 314810 332013 -173074
832783528069516288 384962 315034 331976 -173057
832783528087728768 385482 315493 331971 -173098
832783528105941248 385811 315929 331985 -173046
832783528124153728 386046 316111 332005 -173063
832783528142366208 386186 316256 332011 -173042
832783528160578688 386340 316418 332054 -173036
832783528178791168 386640 316654 332042 -173027
832783528197003648 387086 317138 331969 -173106
832783528215216128 387571 317632 332012 -173110
832783528233428736 387968 317981 332025 -173042
832783528251641216 387613 317686 332034 -173121
832783528269853696 386944 317016 331991 -173053
832783528288066176 385972 316105 332027 -173091
832783528306278656 385177 315304 332047 -173086
832783528324491136 384756 314856 332023 -173038
832783528342703616 384755 314808 331988 -173102
832783528360916096 385141 315198 331956 -173025
832783528379128576 385614 315649 331981 -173046
832783528397341056 385913 316000 332008 -173079
832783528415553536 386104 316152 331944 -173055
832783528433766066 386183 316259 331989 -173108
832783528451978752 386370 316479 332023 -173133
832783528470191488 386749 316797 331976 -173094
832783528488404224 387276 317314 332002 -173067
832783528506616960 387760 317826 332007 -173094
832783528524829696 387861 317951 331985 -173056
832783528543042560 387489 317552 332074 -173024
832783528561255296 386656 316759 332012 -173026
832783528579468032 385715 315867 331991 -173021
832783528597680768 384988 315139 332004 -173085
832783528615893504 384742 314844 332014 -173008
832783528634106240 384812 314916 331970 -173082
832783528652318976 385177 315337 331971 -173090
832783528670531712 385670 315803 332042 -173051
832783528688744448 386013 316099 332036 -173094
832783528706957312 386108 316206 331991 -173044
832783528725170048 386170 316343 331953 -173082
832783528743382784 386443 316573 332045 -172972
832783528761595520 386837 316966 332043 -173004
832783528779808256 387378 317538 332016 -173022
832783528798020992 387862 317949 332017 -173011
832783528816233728 387802 317929 332078 -173030
832783528834446464 387299 317400 332129 -173056
832783528852659200 386352 316506 332040 -173089
832783528870872064 385479 315560 332025 -173093
832783528889084800 384901 314934 332085 -173043
832783528907297536 384686 314808 332013 -173038
832783528925510272 384909 315014 331998 -173057
832783528943723008 385344 315452 332028 -173042
832783528961935744 385805 315930 332022 -173026
832783528980148480 386058 316153 331978 -173072
832783528998361216 386131 316194 332004 -173103
832783529016573952 386335 316393 332013 -173028
832783529034786816 386743 316802 332030 -173016
832783529052999552 387135 317177 332020 -173046
832783529071212320 387633 317738 331994 -173074
832783529089426176 387899 317981 332012 -173052
832783529107640064 387675 317761 332059 -173037
832783529125853952 386989 317118 332042 -173007
832783529144067840 386056 316157 331997 -173053
832783529162281728 385241 315385 332043 -173043
832783529180495616 384820 314893 332007 -173082
832783529198709504 384696 314842 331995 -173089
832783529216923392 385024 315082 331962 -173098
832783529235137280 385500 315590 331950 -173068
832783529253351168 385846 315983 331996 -173090
832783529271565056 386067 316180 331958 -173059
832783529289778944 386171 316285 331938 -173094
832783529307992832 386333 316341 331950 -173048
832783529326206720 386706 316778 331959 -173046
832783529344420480 387311 317346 332028 -173047
832783529362634368 387700 317811 332017 -173067
832783529380848256 387918 317966 332085 -173074
