TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832782691274553856 348518 315355 338735 -173052
832782691292735616 348566 315436 338858 -173010
832782691310917504 348528 315384 338859 -173087
832782691329099264 348546 315411 338846 -173096
832782691347281152 348554 315443 338825 -173056
832782691365462912 348586 315403 338824 -173010
832782691383644800 348560 315419 338824 -173037
832782691401826560 348630 315430 338789 -173062
832782691420008448 348565 315357 338768 -173071
832782691438190208 348494 315422 338765 -173120
832782691456372096 348542 315427 338778 -173068
832782691474553856 348512 315408 338807 -173088
832782691492735616 348536 315384 338846 -173020
832782691510917504 348578 315362 338806 -172999
832782691529099264 348555 315391 338822 -173011
832782691547281152 348560 315435 338836 -173027
832782691565462912 348503 315446 338767 -173086
832782691583644800 348501 315380 338795 -173073
832782691601826560 348566 315389 338808 -173077
832782691620008448 348512 315387 338763 -173105
832782691638190208 348510 315358 338726 -173027
832782691656372096 348512 315373 338759 -173059
832782691674553856 348508 315424 338794 -173041
832782691692735616 348516 315381 338821 -173106
832782691710917504 348562 315387 338812 -173067
832782691729099264 348526 315397 338763 -173064
832782691747281152 348561 315411 338761 -173048
832782691765462912 348545 315407 338810 -173014
832782691783644800 348606 315443 338829 -173026
832782691801826560 348588 315420 338798 -173044
832782691820008448 348518 315411 338779 -173028
832782691838190208 348576 315413 338721 -173087
832782691856372096 348561 315422 338707 -172986
832782691874553856 348594 315419 338810 -173011
832782691892735616 348526 315420 338806 -173025
832782691910917504 348559 315395 338837 -173029
832782691929099264 348559 315372 338771 -173087
832782691947281152 348522 315422 338800 -173070
832782691965462912 348521 315426 338832 -173059
832782691983644800 348510 315366 338817 -173119
832782692001826560 348488 315428 338831 -173056
832782692020008448 348531 315408 338802 -173094
832782692038190208 348550 315431 338808 -173048
832782692056372096 348480 315360 338722 -173091
832782692074553856 348491 315368 338772 -173047
832782692092735616 348552 315353 338797 -173003
832782692110917504 348484 315414 338804 -173067
832782692129099264 348476 315383 338770 -173073
832782692147281152 348461 315326 338732 -173102
832782692165462912 348471 315329 338760 -173137
832782692183644800 348542 315366 338785 -173057
832782692201826516 348459 315376 338788 -173094
832782692220038528 348535 315308 338773 -173040
832782692238250496 348557 315342 338848 -173082
832782692256462336 348507 315384 338771 -173043
832782692274674304 348524 315396 338781 -173073
832782692292886272 348484 315317 338810 -173041
832782692311098112 348452 315406 338747 -173033
832782692329310080 348557 315402 338785 -173040
832782692347522048 348565 315440 338812 -173054
832782692365734016 348529 315367 338799 -173061
832782692383945856 348546 315386 338780 -173059
832782692402157824 348507 315346 338755 -173047
832782692420369792 348461 315340 338716 -173079
832782692438581632 348497 315361 338789 -173070
832782692456793600 348444 315394 338773 -173096
832782692475005568 348505 315342 338749 -173092
832782692493217408 348506 315340 338775 -173068
832782692511429376 348525 315374 338808 -173058
832782692529641344 348455 315363 338744 -173097
832782692547853312 348461 315384 338727 -173090
832782692566065152 348492 315364 338790 -173082
832782692584277120 348541 315364 338726 -173064
832782692602489088 348521 315335 338776 -173086
832782692620700928 348505 315302 338764 -173078
832782692638912896 348493 315337 338698 -173117
832782692657124864 348513 315346 338751 -173070
832782692675336704 348426 315308 338748 -173099
832782692693548672 348538 315363 338776 -173065
832782692711760640 348477 315317 338737 -173094
832782692729972608 348511 315387 338764 -173054
832782692748184448 348523 315410 338783 -173077
832782692766396416 348502 315361 338688 -173036
832782692784608384 348519 315350 338769 -173048
832782692802820224 348538 315369 338788 -172982
832782692821032192 348498 315347 338760 -173086
832782692839244160 351206 318084 338820 -173105
832782692857456000 352564 319461 338887 -173031
832782692875667968 353094 319953 338790 -173147
832782692893879936 353393 320202 338814 -173045
832782692912091766 353547 320297 338768 -173094
832782692930304896 353728 320441 338783 -173038
832782692948518016 353941 320743 338795 -173071
832782692966731264 354181 320993 338769 -173046
832782692984944384 354495 321324 338799 -173055
832782693003157632 354570 321398 338818 -173100
832782693021370752 354393 321333 338800 -173058
832782693039584000 354096 320941 338794 -173068
832782693057797120 353637 320467 338753 -173033
832782693076010368 353156 320081 338741 -173050
832782693094223488 352775 319689 338756 -173112
832782693112436736 352684 319526 338782 -173038
832782693130649856 352716 319607 338766 -173080
832782693148863104 352867 319754 338831 -173095
832782693167076224 353145 320028 338825 -173078
832782693185289472 353393 320272 338807 -173070
832782693203502592 353497 320353 338759 -173081
832782693221715840 353595 320512 338783 -173038
832782693239928960 353646 320487 338793 -173044
832782693258142208 353749 320561 338822 -173059
832782693276355328 353890 320736 338718 -173089
832782693294568576 354127 321021 338748 -173129
832782693312781696 354390 321281 338736 -173071
832782693330994944 354633 321555 338796 -173045
832782693349208064 354494 321402 338770 -173073
832782693367421312 354183 321045 338777 -173073
832782693385634432 353774 320691 338797 -173070
832782693403847680 353299 320174 338796 -173089
832782693422060800 352831 319687 338785 -173087
832782693440273920 352700 319506 338761 -173100
832782693458487168 352688 319493 338781 -173030
832782693476700288 352860 319669 338801 -173082
832782693494913536 353098 319966 338790 -173050
832782693513126656 353323 320078 338816 -173100
832782693531339904 353498 320272 338793 -173080
832782693549553024 353563 320355 338756 -173050
832782693567766272 353530 320406 338758 -173072
832782693585979392 353617 320459 338775 -173037
832782693604192640 353821 320572 338814 -173072
832782693622405848 353984 320752 338739 -173064
832782693640618624 354286 321082 338807 -173061
832782693658831360 354476 321283 338720 -173055
832782693677044096 354542 321326 338765 -173080
832782693695256960 354366 321128 338813 -173004
832782693713469696 353901 320737 338810 -173080
832782693731682432 353422 320264 338846 -173053
832782693749895168 353001 319832 338816 -173060
832782693768107904 352713 319605 338821 -173043
832782693786320768 352677 319543 338807 -173012
832782693804533504 352770 319656 338816 -172974
832782693822746240 352976 319872 338827 -172994
832782693840958976 353184 320121 338789 -173055
832782693859171712 353428 320257 338732 -173067
832782693877384576 353441 320287 338770 -173100
832782693895597312 353462 320359 338808 -173079
832782693913810048 353553 320409 338786 -173053
832782693932022784 353725 320537 338799 -173053
832782693950235520 353953 320804 338825 -173037
832782693968448384 354210 321107 338788 -173043
832782693986661120 354453 321312 338793 -173082
832782694004873856 354498 321328 338832 -173050
832782694023086592 354388 321235 338891 -173014
832782694041299328 354019 320881 338846 -173059
832782694059512064 353577 320401 338816 -173071
832782694077724928 353110 319973 338821 -173075
832782694095937664 352782 319610 338788 -173031
832782694114150400 352649 319439 338762 -173126
832782694132363136 352717 319575 338836 -173022
832782694150575872 352862 319766 338762 -173047
832782694168788736 353093 319998 338803 -173058
832782694187001472 353301 320121 338779 -173071
