TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832428590786211584 86093 -767 -11345 -187354
832428590804393344 86026 -835 -11415 -187349
832428590822575232 85957 -912 -11464 -187388
832428590840756992 86038 -832 -11401 -187351
832428590858938880 86101 -790 -11403 -187376
832428590877120640 86144 -796 -11409 -187372
832428590895302528 86207 -773 -11401 -187332
832428590913484288 86213 -712 -11345 -187315
832428590931666176 86247 -739 -11282 -187409
832428590949847936 86221 -707 -11374 -187335
832428590968029824 86216 -785 -11355 -187338
832428590986211584 86108 -847 -11406 -187362
832428591004393344 86049 -798 -11423 -187385
832428591022575232 86106 -776 -11385 -187357
832428591040756992 86101 -765 -11411 -187347
832428591058938880 86162 -761 -11369 -187334
832428591077120640 86175 -778 -11353 -187340
832428591095302528 86194 -767 -11349 -187341
832428591113484288 86253 -710 -11265 -187284
832428591131666176 86257 -737 -11335 -187310
832428591149847936 86260 -723 -11347 -187307
832428591168029824 86256 -702 -11347 -187282
832428591186211584 86122 -794 -11390 -187347
832428591204393344 86018 -835 -11448 -187340
832428591222575232 86084 -829 -11380 -187301
832428591240756992 86090 -840 -11405 -187352
832428591258938880 86071 -810 -11445 -187362
832428591277120640 86121 -789 -11415 -187347
832428591295302528 86158 -771 -11366 -187302
832428591313484288 86203 -728 -11380 -187367
832428591331666176 86189 -755 -11392 -187362
832428591349847936 86189 -743 -11371 -187319
832428591368029824 86056 -819 -11401 -187342
832428591386211584 86030 -817 -11430 -187337
832428591404393344 85962 -883 -11424 -187388
832428591422575232 85980 -848 -11378 -187438
832428591440756992 86080 -804 -11403 -187388
832428591458938880 86091 -801 -11353 -187337
832428591477120640 86146 -833 -11325 -187321
832428591495302528 86140 -813 -11316 -187347
832428591513484288 86264 -738 -11264 -187363
832428591531666176 86212 -721 -11380 -187339
832428591549847936 86120 -758 -11403 -187394
832428591568029824 86038 -809 -11478 -187406
832428591586211584 85972 -900 -11515 -187437
832428591604393390 86025 -908 -11522 -187398
832428591622606464 86038 -867 -11443 -187423
832428591640819584 86032 -816 -11361 -187414
832428591659032704 86100 -836 -11378 -187380
832428591677245952 86185 -765 -11342 -187384
832428591695459072 86126 -762 -11351 -187368
832428591713672192 86140 -694 -11316 -187376
832428591731885312 86175 -703 -11352 -187343
832428591750098432 86038 -784 -11409 -187413
832428591768311552 86044 -794 -11375 -187436
832428591786524800 86019 -781 -11411 -187395
832428591804737920 86036 -824 -11456 -187401
832428591822951040 86016 -825 -11461 -187454
832428591841164160 86020 -876 -11454 -187380
832428591859377280 86142 -808 -11381 -187381
832428591877590400 86172 -801 -11401 -187377
832428591895803648 86243 -792 -11366 -187417
832428591914016768 86250 -745 -11389 -187389
832428591932229888 86142 -797 -11379 -187447
832428591950443008 86101 -804 -11361 -187446
832428591968656128 85973 -852 -11429 -187379
832428591986869248 85960 -857 -11417 -187372
832428592005082496 85973 -834 -11500 -187471
832428592023295616 86050 -849 -11457 -187434
832428592041508736 86069 -818 -11405 -187426
832428592059721856 86107 -806 -11375 -187372
832428592077934976 86162 -741 -11387 -187400
832428592096148224 86240 -725 -11363 -187334
832428592114361344 86285 -717 -11351 -187347
832428592132574464 86219 -743 -11295 -187333
832428592150787584 86093 -750 -11325 -187346
832428592169000704 86080 -804 -11384 -187395
832428592187213824 85996 -875 -11473 -187328
832428592205427072 86034 -819 -11480 -187412
832428592223640192 86120 -830 -11402 -187361
832428592241853312 86148 -768 -11366 -187347
832428592260066432 86154 -746 -11335 -187377
832428592278279552 86126 -758 -11366 -187396
832428592296492672 86230 -790 -11360 -187358
832428592314705920 86216 -746 -11339 -187361
832428592332919040 86117 -741 -11424 -187351
832428592351132160 86070 -849 -11417 -187408
832428592369345280 85950 -859 -11410 -187420
832428592387558512 85934 -828 -11396 -187330
832428592405772032 85928 -808 -11430 -187368
832428592423985536 86031 -789 -11422 -187325
832428592442198912 86078 -785 -11432 -187373
832428592460412416 86035 -888 -11408 -187395
832428592478625792 86155 -783 -11372 -187374
832428592496839296 86212 -781 -11337 -187324
832428592515052800 86186 -708 -11355 -187354
832428592533266176 86127 -766 -11393 -187417
832428592551479680 86025 -806 -11346 -187393
832428592569693184 85967 -841 -11470 -187425
832428592587906560 86049 -854 -11390 -187362
832428592606120064 86099 -800 -11341 -187367
832428592624333440 86383 -609 -11226 -187367
832428592642546944 86742 -424 -11106 -187344
832428592660760448 87097 -250 -10962 -187339
832428592678973824 87269 -145 -10991 -187375
832428592697187328 87560 -15 -10829 -187319
832428592715400832 87856 88 -10765 -187324
832428592733614208 88184 328 -10593 -187342
832428592751827712 88659 560 -10423 -187358
832428592770041088 89064 830 -10202 -187324
832428592788254592 89264 891 -10202 -187315
832428592806468096 89000 738 -10270 -187336
832428592824681472 88232 312 -10573 -187345
832428592842894976 87304 -174 -10908 -187321
832428592861108480 86426 -636 -11303 -187337
832428592879321856 85742 -1039 -11563 -187337
832428592897535360 85421 -1194 -11669 -187328
832428592915748736 85407 -1216 -11700 -187338
832428592933962240 85730 -997 -11539 -187338
832428592952175744 86135 -809 -11434 -187302
832428592970389120 86593 -587 -11255 -187342
832428592988602624 86886 -406 -11081 -187336
832428593006816000 87216 -243 -11033 -187312
832428593025029504 87419 -105 -10912 -187336
832428593043243008 87628 -22 -10840 -187360
832428593061456384 88079 219 -10619 -187354
832428593079669888 88561 500 -10446 -187372
832428593097883274 89186 825 -10173 -187379
832428593116097792 89495 997 -10043 -187300
832428593134312320 89239 881 -10142 -187349
832428593152526848 88469 439 -10412 -187360
832428593170741376 87492 -27 -10848 -187377
832428593188955904 86631 -468 -11119 -187325
832428593207170432 85878 -891 -11482 -187383
832428593225384960 85392 -1165 -11639 -187381
832428593243599616 85333 -1208 -11632 -187385
832428593261814144 85654 -1017 -11569 -187361
832428593280028672 86095 -810 -11370 -187379
832428593298243200 86607 -490 -11149 -187329
832428593316457728 86934 -276 -11062 -187312
832428593334672256 87131 -252 -11008 -187342
832428593352886784 87270 -152 -10972 -187354
832428593371101312 87481 -106 -10893 -187340
832428593389315840 87797 73 -10772 -187358
832428593407530368 88351 355 -10514 -187320
832428593425744896 88875 617 -10367 -187328
832428593443959424 89316 853 -10140 -187318
832428593462173952 89257 850 -10093 -187381
832428593480388480 88841 624 -10343 -187374
832428593498603136 87997 201 -10661 -187372
832428593516817664 86959 -301 -11012 -187361
832428593535032192 86055 -785 -11417 -187342
832428593553246720 85386 -1160 -11664 -187412
832428593571461248 85236 -1307 -11728 -187356
832428593589675776 85480 -1097 -11665 -187341
832428593607890304 85884 -901 -11488 -187281
832428593626104832 86414 -659 -11277 -187302
832428593644319360 86809 -426 -11139 -187381
832428593662533888 87145 -218 -10951 -187330
832428593680748416 87364 -67 -10892 -187341
832428593698962944 87553 -49 -10829 -187323
832428593717177472 87753 99 -10758 -187330
832428593735392088 88088 242 -10653 -187409
832428593753605248 88606 499 -10488 -187397
832428593771818368 89159 780 -10286 -187391
832428593790031488 89366 961 -10172 -187347
832428593808244736 89028 733 -10316 -187364
832428593826457856 88240 359 -10569 -187354
832428593844670976 87267 -210 -10992 -187313
832428593862884096 86432 -631 -11208 -187302
