TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832426742999913088 -242486 -326452 -336464 -509096
832426743018094848 -242499 -326469 -336407 -509080
832426743036276736 -242453 -326431 -336438 -509073
832426743054458496 -242427 -326367 -336444 -509088
832426743072640384 -242402 -326456 -336452 -509126
832426743090822144 -242373 -326437 -336421 -509114
832426743109004032 -242324 -326409 -336437 -509125
832426743127185792 -242308 -326333 -336387 -509114
832426743145367680 -242287 -326352 -336415 -509083
832426743163549440 -242362 -326327 -336350 -509099
832426743181731328 -242351 -326314 -336382 -509088
832426743199913088 -242419 -326413 -336458 -509088
832426743218094848 -242525 -326471 -336451 -509056
832426743236276736 -242428 -326450 -336429 -509099
832426743254458496 -242351 -326405 -336393 -509054
832426743272640384 -242309 -326412 -336405 -509088
832426743290822144 -242360 -326385 -336405 -509107
832426743309004032 -242366 -326420 -336428 -509118
832426743327185792 -242252 -326326 -336349 -509098
832426743345367680 -242276 -326377 -336334 -509089
832426743363549440 -242314 -326411 -336412 -509082
832426743381731328 -242394 -326360 -336331 -509066
832426743399913088 -242466 -326446 -336408 -509065
832426743418094848 -242497 -326525 -336476 -509058
832426743436276736 -242407 -326437 -336402 -509086
832426743454458496 -242424 -326411 -336429 -509092
832426743472640384 -242327 -326391 -336339 -509083
832426743490822144 -242388 -326397 -336387 -509098
832426743509004032 -242403 -326314 -336381 -509025
832426743527185792 -242293 -326327 -336376 -509048
832426743545367680 -242211 -326295 -336341 -509017
832426743563549440 -242259 -326351 -336366 -509079
832426743581731328 -242341 -326374 -336315 -509062
832426743599913088 -242415 -326430 -336369 -509050
832426743618094848 -242498 -326401 -336373 -509106
832426743636276736 -242381 -326374 -336381 -509091
832426743654458496 -242296 -326351 -336368 -509070
832426743672640384 -242261 -326367 -336386 -509045
832426743690822144 -242295 -326362 -336415 -509066
832426743709004032 -242297 -326402 -336404 -509033
832426743727185792 -242279 -326396 -336447 -509086
832426743745367680 -242283 -326348 -336409 -509084
832426743763549440 -242305 -326347 -336431 -509064
832426743781731328 -242399 -326401 -336424 -509074
832426743799913088 -242563 -326525 -336516 -509107
832426743818094848 -242514 -326444 -336460 -509071
832426743836276736 -242529 -326477 -336482 -509118
832426743854458496 -242386 -326389 -336438 -509100
832426743872640430 -242401 -326353 -336428 -509067
832426743890851968 -242415 -326348 -336395 -509118
832426743909063552 -242291 -326374 -336391 -509043
832426743927275264 -242294 -326363 -336412 -509047
832426743945486848 -242310 -326337 -336382 -509096
832426743963698432 -242314 -326433 -336420 -509122
832426743981910016 -242456 -326403 -336463 -509110
832426744000121728 -242503 -326460 -336429 -509128
832426744018333312 -242479 -326415 -336470 -509119
832426744036544896 -242436 -326380 -336421 -509132
832426744054756480 -242348 -326341 -336428 -509069
832426744072968192 -242396 -326399 -336414 -509122
832426744091179776 -242346 -326370 -336369 -509053
832426744109391360 -242314 -326289 -336364 -509068
832426744127602944 -242396 -326335 -336354 -509094
832426744145814656 -242384 -326365 -336447 -509080
832426744164026240 -242371 -326362 -336422 -509065
832426744182237824 -242395 -326398 -336431 -509039
832426744200449408 -242522 -326487 -336495 -509057
832426744218661120 -242463 -326381 -336477 -509059
832426744236872704 -242407 -326371 -336392 -509028
832426744255084288 -242365 -326380 -336412 -509079
832426744273295872 -242389 -326444 -336434 -509128
832426744291507584 -242342 -326394 -336300 -509056
832426744309719168 -242296 -326358 -336363 -509167
832426744327930752 -242334 -326316 -336383 -509088
832426744346142336 -242309 -326316 -336353 -509093
832426744364354048 -242314 -326352 -336360 -509085
832426744382565632 -242468 -326420 -336437 -509083
832426744400777216 -242449 -326498 -336493 -509056
832426744418988800 -242468 -326420 -336424 -509046
832426744437200512 -242415 -326400 -336364 -509039
832426744455412096 -242312 -326352 -336331 -509057
832426744473623680 -242299 -326402 -336404 -509130
832426744491835264 -242336 -326337 -336394 -509111
832426744510046976 -242338 -326328 -336366 -509104
832426744528258560 -242330 -326391 -336363 -509059
832426744546470144 -242296 -326285 -336367 -509085
832426744564681728 -242401 -326429 -336443 -509117
832426744582893440 -242452 -326459 -336463 -509063
832426744601105024 -242412 -326411 -336392 -509068
832426744619316608 -242437 -326385 -336414 -509063
832426744637528192 -242389 -326384 -336417 -509028
832426744655739938 -242324 -326337 -336367 -508999
832426744673951872 -242287 -326320 -336379 -509068
832426744692163840 -242319 -326352 -336421 -509097
832426744710375936 -242252 -326327 -336358 -509099
832426744728587904 -242327 -326321 -336381 -509104
832426744746800000 -242370 -326392 -336453 -509047
832426744765011968 -242405 -326388 -336419 -509062
832426744783223936 -242481 -326448 -336485 -509100
832426744801436032 -242524 -326504 -336517 -509104
832426744819648000 -242091 -326172 -336308 -509133
832426744837860096 -241209 -325726 -335964 -509068
832426744856072064 -240283 -325277 -335633 -509068
832426744874284032 -239634 -324911 -335359 -509070
832426744892496128 -239001 -324639 -335112 -509052
832426744910708096 -238762 -324537 -335042 -509128
832426744928920064 -238857 -324543 -335089 -509105
832426744947132160 -239165 -324686 -335170 -509069
832426744965344128 -239615 -324828 -335311 -509076
832426744983556224 -240257 -325197 -335593 -509137
832426745001768192 -240819 -325555 -335767 -509062
832426745019980160 -241362 -325873 -336089 -509057
832426745038192256 -241929 -326128 -336242 -509075
832426745056404224 -242503 -326411 -336442 -509088
832426745074616320 -242947 -326672 -336624 -509116
832426745092828288 -243199 -326856 -336703 -509103
832426745111040256 -243438 -326958 -336763 -509116
832426745129252352 -243493 -326938 -336778 -509035
