TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832427107849951744 629018 544199 534650 364285
832427107868133504 628916 544233 534555 364247
832427107886315392 628838 544142 534563 364217
832427107904497152 628914 544137 534548 364244
832427107922679040 628969 544126 534565 364251
832427107940860800 628944 544254 534596 364228
832427107959042688 629033 544183 534592 364242
832427107977224448 629032 544146 534578 364267
832427107995406336 629057 544177 534611 364233
832427108013588096 629138 544171 534658 364231
832427108031769984 629125 544263 534653 364233
832427108049951744 629044 544243 534632 364234
832427108068133504 628941 544183 534632 364258
832427108086315392 628848 544114 534581 364213
832427108104497152 628963 544162 534588 364251
832427108122679040 629029 544160 534582 364284
832427108140860800 629063 544196 534649 364275
832427108159042688 628992 544204 534590 364254
832427108177224448 629021 544204 534620 364279
832427108195406336 628965 544210 534605 364247
832427108213588096 629006 544209 534638 364235
832427108231769984 629027 544168 534611 364277
832427108249951744 629028 544213 534638 364294
832427108268133504 628976 544164 534604 364263
832427108286315392 628885 544175 534586 364284
832427108304497152 628911 544181 534657 364322
832427108322679040 629014 544230 534609 364324
832427108340860800 629047 544198 534575 364274
832427108359042688 629027 544152 534590 364263
832427108377224448 628979 544182 534625 364296
832427108395406336 629046 544261 534622 364240
832427108413588096 629064 544240 534629 364191
832427108431769984 629072 544270 534712 364226
832427108449951744 629035 544245 534632 364218
832427108468133504 628949 544182 534583 364228
832427108486315392 628849 544144 534547 364245
832427108504497152 628906 544146 534545 364209
832427108522679040 628928 544109 534554 364194
832427108540860800 628934 544142 534636 364212
832427108559042688 629010 544193 534622 364282
832427108577224448 629044 544187 534638 364269
832427108595406336 629081 544271 534660 364258
832427108613588096 629073 544249 534690 364265
832427108631769984 629109 544236 534681 364290
832427108649951744 629006 544172 534642 364268
832427108668133504 628900 544153 534595 364251
832427108686315384 628930 544117 534620 364257
832427108704529664 628916 544094 534588 364239
832427108722743936 628945 544106 534589 364228
832427108740958208 629021 544146 534641 364223
832427108759172480 628960 544205 534632 364248
832427108777386752 629003 544201 534629 364195
832427108795601024 629131 544239 534670 364237
832427108813815296 629098 544291 534640 364280
832427108832029568 629027 544233 534596 364259
832427108850243840 628877 544169 534564 364211
832427108868458112 628775 544133 534552 364222
832427108886672384 628842 544163 534627 364292
832427108904886656 628920 544121 534589 364226
832427108923100928 629056 544168 534637 364312
832427108941315200 629125 544228 534637 364285
832427108959529472 629058 544215 534589 364234
832427108977743744 629039 544186 534638 364250
