TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832426875201026944 -249951 -333205 -341703 -509101
832426875219208704 -250041 -333209 -341851 -509107
832426875237390592 -250048 -333257 -341851 -509152
832426875255572352 -250009 -333238 -341825 -509094
832426875273754240 -249994 -333259 -341810 -509133
832426875291936000 -249898 -333207 -341739 -509100
832426875310117888 -249867 -333219 -341761 -509045
832426875328299648 -249809 -333161 -341665 -509069
832426875346481536 -249776 -333100 -341626 -509060
832426875364663296 -249822 -333125 -341738 -509077
832426875382845184 -249874 -333204 -341715 -509039
832426875401026944 -249864 -333155 -341710 -509049
832426875419208704 -250038 -333221 -341839 -509133
832426875437390592 -250080 -333307 -341818 -509140
832426875455572352 -250084 -333372 -341838 -509093
832426875473754240 -249932 -333226 -341769 -509053
832426875491936000 -249939 -333228 -341814 -509102
832426875510117888 -249869 -333146 -341713 -509003
832426875528299648 -249869 -333176 -341781 -508996
832426875546481536 -249897 -333190 -341775 -509063
832426875564663296 -249934 -333290 -341786 -509033
832426875582845184 -250005 -333259 -341762 -509055
832426875601026944 -250075 -333314 -341886 -509086
832426875619208704 -250147 -333348 -341966 -509063
832426875637390592 -250174 -333355 -341817 -508995
832426875655572352 -250111 -333305 -341859 -509080
832426875673754240 -250043 -333280 -341892 -509098
832426875691936000 -250011 -333306 -341801 -509119
832426875710117888 -249944 -333250 -341772 -509096
832426875728299648 -249897 -333193 -341766 -509105
832426875746481536 -249917 -333228 -341754 -509097
832426875764663296 -250008 -333261 -341858 -509118
832426875782845184 -250071 -333275 -341853 -509094
832426875801026944 -250160 -333339 -341871 -509086
832426875819208704 -250103 -333389 -341885 -509069
832426875837390592 -250120 -333269 -341791 -509091
832426875855572352 -250100 -333251 -341737 -509081
832426875873754240 -249991 -333259 -341857 -509092
832426875891936000 -249993 -333276 -341864 -509139
832426875910117856 -249957 -333272 -341827 -509086
832426875928329088 -249931 -333218 -341838 -509110
832426875946540288 -249936 -333293 -341810 -509160
832426875964751360 -249976 -333199 -341825 -509114
832426875982962560 -250075 -333268 -341869 -509120
832426876001173760 -250140 -333329 -341858 -509114
832426876019384832 -250116 -333349 -341831 -509065
832426876037596032 -250062 -333338 -341868 -509069
832426876055807104 -250081 -333331 -341823 -509156
832426876074018304 -250029 -333324 -341816 -509079
832426876092229504 -250033 -333276 -341821 -509140
832426876110440576 -250020 -333240 -341843 -509089
832426876128651776 -249926 -333237 -341868 -509082
832426876146862976 -249995 -333248 -341870 -509070
832426876165074048 -249994 -333253 -341826 -509072
832426876183285248 -250078 -333247 -341839 -509094
832426876201496320 -250148 -333350 -341890 -509079
832426876219707520 -250117 -333301 -341870 -509069
832426876237918720 -250071 -333299 -341826 -509037
832426876256129792 -250044 -333291 -341785 -509093
832426876274340992 -250002 -333294 -341818 -509069
832426876292552192 -250016 -333331 -341906 -509144
832426876310763264 -249860 -333241 -341802 -509066
832426876328974464 -249886 -333224 -341786 -509047
832426876347185536 -249988 -333245 -341836 -509047
832426876365396736 -250049 -333253 -341850 -509058
832426876383607936 -250113 -333313 -341867 -509043
832426876401819008 -250166 -333371 -341921 -509072
832426876420030208 -250128 -333315 -341862 -509054
832426876438241408 -250059 -333307 -341871 -509043
832426876456452480 -250085 -333361 -341856 -509087
832426876474663680 -250065 -333271 -341865 -509137
832426876492874752 -249962 -333290 -341799 -509093
832426876511085952 -249894 -333200 -341776 -509120
832426876529297152 -249985 -333264 -341809 -509158
832426876547508224 -250011 -333270 -341846 -509090
832426876565719424 -250019 -333324 -341846 -509080
832426876583930624 -250072 -333318 -341860 -509081
832426876602141696 -250163 -333326 -341894 -509092
832426876620352896 -250041 -333318 -341880 -509060
832426876638563968 -249977 -333297 -341837 -509080
832426876656775168 -250006 -333230 -341835 -509056
832426876674986368 -250004 -333320 -341906 -509080
832426876693197440 -250004 -333204 -341841 -509077
832426876711408640 -249956 -333204 -341793 -509098
832426876729619840 -249943 -333243 -341800 -509091
832426876747830850 -250014 -333310 -341846 -509161
832426876766043136 -250115 -333364 -341830 -509106
832426876784255360 -250187 -333418 -341856 -509117
832426876802467584 -250166 -333354 -341872 -509122
832426876820679808 -250163 -333281 -341851 -509069
832426876838892160 -249452 -332999 -341630 -509054
832426876857104384 -248528 -332511 -341265 -509054
832426876875316608 -247670 -332056 -340902 -509060
832426876893528832 -247009 -331764 -340695 -509081
832426876911741056 -246748 -331615 -340591 -509125
832426876929953280 -246733 -331655 -340649 -509128
832426876948165632 -247044 -331736 -340738 -509101
832426876966377856 -247473 -331977 -340851 -509070
832426876984590080 -248050 -332274 -341058 -509081
