TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832780699934731392 96643 65727 86977 -421881
832780699952913152 96629 65713 86931 -421839
832780699971095040 96588 65724 86976 -421913
832780699989276800 96626 65687 86933 -421916
832780700007458688 96674 65779 86924 -421966
832780700025640448 96705 65859 86888 -421920
832780700043822336 96817 65961 86871 -421955
832780700062004096 96955 66071 86839 -421969
832780700080185984 97115 66190 86871 -421925
832780700098367744 97202 66304 86845 -421992
832780700116549632 97309 66398 86858 -421943
832780700134731392 97427 66572 86870 -421977
832780700152913152 97586 66603 86918 -421900
832780700171095040 97675 66754 86897 -421937
832780700189276800 97753 66885 86869 -421942
832780700207458688 97762 66859 86892 -421994
832780700225640448 97786 66947 86854 -421992
832780700243822336 97872 66996 86858 -421943
832780700262004096 97974 67015 86921 -421946
832780700280185984 97930 66998 86923 -421967
832780700298367744 97952 67064 86936 -421914
832780700316549632 97992 67093 86948 -421888
832780700334731392 97994 67082 86939 -421891
832780700352913152 97919 67058 86936 -421924
832780700371095040 97970 67074 86883 -421900
832780700389276800 97991 67145 86934 -421955
832780700407458688 98071 67195 86948 -421920
832780700425640448 98110 67277 86900 -421949
832780700443822336 98209 67311 86937 -421935
832780700462004096 98341 67449 86942 -421925
832780700480185984 98472 67555 86985 -421890
832780700498367744 98561 67608 86823 -421903
832780700516549632 98724 67926 86929 -421917
832780700534731392 98924 68020 86961 -421900
832780700552913152 98998 68100 86918 -421901
832780700571095040 99158 68157 86903 -421948
832780700589276800 99239 68201 86870 -421961
832780700607458688 99287 68306 86892 -421945
832780700625640448 99345 68420 86873 -421907
832780700643822336 99286 68344 86889 -421912
832780700662004096 99184 68333 86863 -422012
832780700680185998 99152 68207 86907 -421911
832780700698399872 99037 68108 86945 -421931
832780700716613760 98826 67897 86904 -421907
832780700734827648 98597 67662 86865 -421910
832780700753041536 98443 67516 86930 -421943
832780700771255296 98188 67270 86880 -421922
832780700789469184 97972 67030 86839 -421949
832780700807683072 97661 66869 86866 -421930
832780700825896960 97458 66578 86940 -421949
832780700844110848 97287 66462 86925 -421869
832780700862324736 97100 66264 86895 -421956
832780700880538624 96906 66086 86887 -421980
832780700898752384 96864 65964 86911 -421921
832780700916966272 96716 65847 86891 -421933
832780700935180160 96767 65771 87006 -421922
832780700953394048 96707 65747 86952 -421904
832780700971607936 96716 65804 86923 -421927
832780700989821824 96647 65804 86846 -422005
832780701008035584 96737 65863 86968 -421959
832780701026249472 96839 65899 86950 -421942
832780701044463360 96918 65992 86912 -421987
