TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832374452780054656 -252483 -338653 -343488 -509176
832374452798236416 -252415 -338591 -343438 -509151
832374452816418304 -252352 -338528 -343388 -509116
832374452834600064 -252338 -338585 -343423 -509080
832374452852781952 -252289 -338552 -343374 -509119
832374452870963712 -252255 -338540 -343380 -509122
832374452889145600 -252453 -338603 -343421 -509167
832374452907327360 -252449 -338589 -343456 -509103
832374452925509248 -252514 -338659 -343496 -509081
832374452943691008 -252523 -338679 -343491 -509070
832374452961872896 -252508 -338655 -343500 -509069
832374452980054656 -252491 -338643 -343429 -509090
832374452998236416 -252428 -338609 -343454 -509082
832374453016418304 -252367 -338680 -343457 -509088
832374453034600064 -252329 -338642 -343404 -509087
832374453052781952 -252328 -338566 -343366 -509092
832374453070963712 -252357 -338545 -343448 -509131
832374453089145600 -252351 -338597 -343391 -509141
832374453107327360 -252433 -338661 -343456 -509153
832374453125509248 -252506 -338677 -343410 -509106
832374453143691008 -252439 -338670 -343472 -509067
832374453161872896 -252457 -338656 -343503 -509139
832374453180054656 -252461 -338685 -343500 -509135
832374453198236416 -252423 -338646 -343472 -509144
832374453216418304 -252340 -338576 -343420 -509111
832374453234600064 -252294 -338579 -343397 -509113
832374453252781952 -252311 -338623 -343440 -509062
832374453270963712 -252346 -338595 -343451 -509105
832374453289145600 -252398 -338588 -343450 -509106
832374453307327360 -252515 -338606 -343471 -509113
832374453325509248 -252555 -338678 -343522 -509070
832374453343691008 -252556 -338655 -343482 -509099
832374453361872896 -252460 -338680 -343484 -509102
832374453380054656 -252383 -338583 -343499 -509113
832374453398236416 -252379 -338606 -343485 -509031
832374453416418304 -252331 -338561 -343446 -509041
832374453434600064 -252249 -338540 -343357 -509046
832374453452781952 -252284 -338587 -343400 -509108
832374453470963712 -252321 -338601 -343452 -509144
832374453489145600 -252404 -338595 -343389 -509094
832374453507327360 -252529 -338635 -343431 -509068
832374453525509248 -252617 -338750 -343526 -509123
832374453543691008 -252528 -338659 -343519 -509105
832374453561872896 -252577 -338681 -343547 -509120
832374453580054700 -252443 -338661 -343494 -509139
832374453598269312 -252348 -338656 -343428 -509084
832374453616483968 -252281 -338565 -343413 -509111
832374453634698624 -252250 -338580 -343469 -509123
832374453652913280 -252299 -338615 -343446 -509108
832374453671127936 -252329 -338567 -343373 -509045
832374453689342592 -252484 -338640 -343479 -509107
832374453707557376 -252518 -338689 -343518 -509140
832374453725772032 -252550 -338705 -343498 -509122
832374453743986688 -252568 -338680 -343517 -509140
832374453762201344 -252520 -338618 -343516 -509064
832374453780416000 -252504 -338629 -343488 -509113
832374453798630656 -252437 -338608 -343500 -509145
832374453816845312 -252372 -338639 -343462 -509070
832374453835059968 -252275 -338547 -343420 -509059
832374453853274624 -252315 -338525 -343416 -509133
832374453871489280 -252336 -338560 -343417 -509111
832374453889704064 -252391 -338557 -343454 -509110
832374453907918720 -252541 -338616 -343495 -509096
832374453926133376 -252596 -338668 -343523 -509178
832374453944348032 -252550 -338678 -343545 -509152
832374453962562688 -252528 -338659 -343528 -509175
832374453980777344 -252485 -338702 -343501 -509173
832374453998992000 -252415 -338628 -343485 -509170
832374454017206656 -252332 -338614 -343409 -509106
832374454035421312 -252371 -338594 -343458 -509136
832374454053635968 -252416 -338582 -343460 -509127
832374454071850624 -252461 -338662 -343494 -509123
832374454090065408 -252616 -338723 -343542 -509111
832374454108280064 -252605 -338759 -343562 -509109
832374454126494720 -252618 -338754 -343558 -509183
832374454144709376 -252574 -338732 -343578 -509188
832374454162924032 -252483 -338737 -343532 -509160
832374454181138688 -252411 -338652 -343465 -509155
832374454199353344 -252364 -338652 -343467 -509161
832374454217568000 -252297 -338634 -343475 -509119
832374454235782656 -252237 -338549 -343377 -509123
832374454253997312 -252325 -338626 -343439 -509107
832374454272212096 -252443 -338619 -343427 -509117
832374454290426752 -252524 -338650 -343529 -509088
832374454308641408 -252589 -338652 -343535 -509094
832374454326856064 -252573 -338674 -343525 -509134
832374454345070720 -252569 -338651 -343486 -509134
832374454363285436 -252519 -338634 -343461 -509111
832374454381500032 -252566 -338652 -343500 -509110
832374454399714688 -252448 -338606 -343465 -509119
