TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832374161361928576 -63361 -145297 -151452 -325755
832374161380110336 -63249 -145269 -151467 -325761
832374161398292224 -63159 -145257 -151492 -325781
832374161416473984 -63149 -145236 -151438 -325795
832374161434655872 -63182 -145266 -151446 -325826
832374161452837632 -63280 -145316 -151476 -325800
832374161471019520 -63345 -145352 -151497 -325790
832374161489201280 -63526 -145439 -151558 -325845
832374161507383168 -63549 -145432 -151597 -325830
832374161525564928 -63479 -145444 -151625 -325874
832374161543746816 -63429 -145363 -151518 -325778
832374161561928576 -63381 -145313 -151565 -325818
832374161580110336 -63314 -145329 -151539 -325821
832374161598292224 -63236 -145370 -151462 -325836
832374161616473984 -63248 -145301 -151461 -325865
832374161634655872 -63298 -145281 -151455 -325802
832374161652837632 -63402 -145367 -151547 -325841
832374161671019520 -63503 -145419 -151561 -325862
832374161689201280 -63587 -145379 -151514 -325796
832374161707383168 -63538 -145388 -151526 -325830
832374161725564928 -63444 -145398 -151493 -325826
832374161743746816 -63361 -145389 -151525 -325764
832374161761928576 -63346 -145344 -151492 -325779
832374161780110336 -63295 -145348 -151617 -325868
832374161798292224 -63177 -145265 -151507 -325805
832374161816473984 -63226 -145285 -151483 -325817
832374161834655872 -63242 -145307 -151470 -325799
832374161852837632 -63366 -145334 -151544 -325825
832374161871019520 -63377 -145431 -151533 -325769
832374161889201280 -63466 -145364 -151506 -325821
832374161907383168 -63422 -145324 -151497 -325798
832374161925564928 -63455 -145415 -151562 -325857
832374161943746816 -63377 -145331 -151545 -325834
832374161961928576 -63240 -145277 -151478 -325813
832374161980110336 -63266 -145328 -151507 -325795
832374161998292224 -63214 -145297 -151464 -325835
832374162016473984 -63250 -145291 -151491 -325825
832374162034655872 -63305 -145281 -151527 -325724
832374162052837632 -63458 -145358 -151562 -325816
832374162071019520 -63545 -145397 -151576 -325808
832374162089201280 -63594 -145382 -151589 -325811
832374162107383168 -63552 -145363 -151548 -325822
832374162125564874 -63447 -145317 -151479 -325784
832374162143779584 -63388 -145297 -151518 -325819
832374162161994240 -63276 -145305 -151536 -325845
832374162180208896 -63212 -145252 -151483 -325821
832374162198423552 -63254 -145236 -151527 -325858
832374162216638208 -63272 -145310 -151497 -325758
832374162234852864 -63343 -145304 -151488 -325781
832374162253067648 -63504 -145360 -151507 -325791
832374162271282304 -63536 -145400 -151553 -325802
832374162289496960 -63487 -145382 -151549 -325817
832374162307711616 -63530 -145434 -151604 -325819
832374162325926272 -63436 -145400 -151609 -325796
