TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832782264360765568 338753 316731 340931 -173052
832782264378947328 338811 316814 340948 -173099
832782264397129216 338839 316752 340974 -173109
832782264415310976 338795 316700 340911 -173106
832782264433492864 338841 316758 340954 -173078
832782264451674624 338803 316787 340942 -173112
832782264469856512 338772 316751 340903 -173088
832782264488038272 338834 316813 340968 -173078
832782264506220160 338803 316742 340933 -173109
832782264524401920 338888 316797 340984 -173069
832782264542583808 338859 316774 340953 -173109
832782264560765568 338868 316745 340932 -173068
832782264578947328 338833 316770 340920 -173053
832782264597129216 338856 316723 340950 -173065
832782264615310976 338848 316734 340945 -173026
832782264633492864 338820 316715 340942 -173102
832782264651674624 338903 316794 340954 -173026
832782264669856512 338851 316766 341006 -173011
832782264688038272 338848 316774 341008 -173067
832782264706220160 338841 316758 340932 -173108
832782264724401920 338832 316758 340913 -173089
832782264742583808 338866 316768 340922 -173093
832782264760765568 338878 316762 340962 -173028
832782264778947328 338902 316716 340932 -173054
832782264797129216 338866 316758 340914 -173111
832782264815310976 338944 316786 341017 -173058
832782264833492864 338881 316753 341015 -173070
832782264851674624 338832 316759 340965 -173078
832782264869856512 338793 316699 340906 -173124
832782264888038272 338878 316743 340917 -173059
832782264906220160 338861 316766 340981 -173012
832782264924401920 338884 316750 340985 -173069
832782264942583808 338882 316805 340935 -173058
832782264960765568 338827 316748 340967 -173047
832782264978947328 338833 316704 340923 -173044
832782264997129216 338827 316801 341001 -173078
832782265015310976 338851 316810 340979 -173056
832782265033492864 338814 316811 340954 -173104
832782265051674624 338828 316751 341012 -173048
832782265069856512 338834 316760 341008 -173086
832782265088038272 338836 316828 340998 -173092
832782265106220160 338838 316806 340979 -173093
832782265124401920 338725 316757 340965 -173076
832782265142583808 338883 316799 341007 -173023
832782265160765568 338847 316743 341003 -173074
832782265178947328 338830 316738 341026 -173047
832782265197129216 338818 316688 340983 -173076
832782265215310976 338771 316789 340956 -173095
832782265233492854 338847 316731 340970 -173033
832782265251707520 338856 316723 340966 -173055
832782265269922176 338776 316714 340964 -173119
832782265288136832 338821 316727 340965 -173096
832782265306351488 338824 316769 340996 -173059
832782265324566144 338797 316726 340954 -173098
832782265342780800 338780 316688 340954 -173093
832782265360995584 338878 316738 341049 -173076
832782265379210240 338804 316712 340956 -173108
832782265397424896 338807 316702 341004 -173112
832782265415639552 338813 316714 340980 -173100
832782265433854208 338830 316709 340901 -173115
832782265452068864 338847 316703 340903 -173093
832782265470283520 338833 316763 340969 -173069
832782265488498176 338814 316765 340937 -173036
832782265506712832 338915 316811 340968 -173078
832782265524927488 338813 316739 340935 -173110
832782265543142272 338906 316783 340994 -173111
832782265561356928 338880 316761 340956 -173115
832782265579571584 338875 316735 340950 -173091
832782265597786240 338804 316738 340964 -173114
832782265616000896 338817 316736 340936 -173039
832782265634215552 338773 316737 340908 -173085
832782265652430208 338856 316758 340964 -173046
832782265670644864 338821 316759 340893 -173122
832782265688859520 338788 316734 340894 -173145
832782265707074176 338815 316712 340974 -173091
832782265725288960 338814 316774 340953 -173080
832782265743503616 338842 316761 340920 -173140
832782265761718272 338819 316734 340911 -173144
832782265779932928 338858 316787 340974 -173070
832782265798147584 338885 316820 340989 -173110
832782265816362240 338880 316729 340930 -173148
832782265834576896 338875 316725 340980 -173077
832782265852791552 338856 316776 340969 -173155
832782265871006208 338820 316754 340981 -173092
832782265889220864 338876 316749 341006 -173091
832782265907435520 338842 316716 340937 -173092
832782265925650304 338842 316723 340940 -173115
832782265943864960 338839 316773 340911 -173147
832782265962079616 338907 316758 340990 -173069
832782265980294272 338832 316790 340962 -173089
832782265998508928 338844 316750 340934 -173053
832782266016723584 338819 316726 340923 -173023
832782266034938240 338873 316718 340906 -173074
832782266053152896 338788 316736 340964 -173108
832782266071367552 338853 316740 340901 -173039
832782266089582208 338830 316711 340939 -173096
832782266107796992 338829 316706 340945 -173130
832782266126011648 338819 316719 340939 -173123
832782266144226304 338855 316784 340979 -173064
832782266162440940 338795 316761 340963 -173047
832782266180654592 338833 316720 340912 -173042
832782266198868224 338836 316717 340939 -173059
832782266217081856 338882 316741 340949 -173062
832782266235295488 338828 316783 340968 -173016
832782266253509248 338780 316754 340959 -173104
832782266271722880 338898 316790 341030 -173094
832782266289936512 338891 316750 341001 -173047
832782266308150144 338824 316724 340913 -173067
832782266326363776 338805 316674 340973 -173044
832782266344577408 344972 322867 340967 -173000
832782266362791040 347779 325673 340981 -173041
832782266381004800 349044 326898 340933 -173047
832782266399218432 349517 327416 340915 -173094
832782266417432064 349512 327435 340982 -173094
832782266435645696 349294 327148 340953 -173088
832782266453859328 348826 326739 340926 -173081
832782266472072960 348245 326224 340949 -173078
832782266490286720 347842 325719 340956 -173069
832782266508500352 347312 325160 340980 -173061
832782266526713984 346870 324723 341001 -173063
832782266544927616 346645 324573 340966 -173072
832782266563141248 346562 324495 340961 -173104
832782266581354880 346738 324569 340979 -173089
