TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832428053129315456 82026 448 -14178 -187360
832428053147497216 81966 430 -14174 -187316
832428053165679104 81846 362 -14281 -187332
832428053183860864 81917 392 -14226 -187336
832428053202042752 81920 412 -14222 -187404
832428053220224512 82045 415 -14200 -187383
832428053238406400 82058 487 -14181 -187372
832428053256588160 82094 454 -14177 -187356
832428053274770048 82191 512 -14132 -187300
832428053292951808 82097 497 -14188 -187380
832428053311133696 82084 471 -14190 -187324
832428053329315456 81968 455 -14177 -187324
832428053347497216 81930 454 -14210 -187371
832428053365679104 81869 361 -14227 -187349
832428053383860864 81921 417 -14218 -187340
832428053402042752 81980 409 -14195 -187298
832428053420224512 81955 435 -14136 -187312
832428053438406400 81986 387 -14216 -187295
832428053456588160 82030 453 -14200 -187325
832428053474770048 82108 481 -14159 -187375
832428053492951808 82104 465 -14221 -187319
832428053511133696 82075 496 -14136 -187311
832428053529315456 81978 424 -14199 -187397
832428053547497216 81884 436 -14195 -187324
832428053565679104 81839 390 -14206 -187309
832428053583860864 81925 462 -14202 -187322
832428053602042752 82050 486 -14135 -187308
832428053620224512 82048 513 -14195 -187366
832428053638406400 82046 451 -14161 -187368
832428053656588160 82083 448 -14177 -187397
832428053674770048 82159 517 -14143 -187391
832428053692951808 82202 558 -14122 -187340
832428053711133696 82115 486 -14165 -187315
832428053729315456 82000 430 -14246 -187375
832428053747497216 81850 351 -14285 -187395
832428053765679104 81938 406 -14190 -187342
832428053783860864 82042 453 -14189 -187358
832428053802042752 82089 489 -14186 -187330
832428053820224512 82092 492 -14177 -187392
832428053838406400 82020 502 -14186 -187432
832428053856588160 82147 512 -14090 -187361
832428053874770048 82149 504 -14166 -187407
832428053892951808 82087 505 -14154 -187369
832428053911133696 81973 447 -14228 -187360
832428053929315456 81918 385 -14223 -187383
832428053947497216 81877 369 -14248 -187362
832428053965679132 81928 432 -14209 -187334
832428053983892736 81896 461 -14288 -187404
832428054002106368 81994 449 -14221 -187333
832428054020320000 81930 454 -14255 -187462
832428054038533632 82031 417 -14179 -187357
832428054056747136 82105 448 -14184 -187366
832428054074960768 82116 491 -14150 -187343
832428054093174400 82078 465 -14170 -187368
832428054111388032 81988 447 -14193 -187315
832428054129601664 81960 445 -14226 -187374
832428054147815296 81906 304 -14299 -187357
832428054166028928 81943 397 -14255 -187347
832428054184242560 81998 394 -14279 -187385
832428054202456064 81972 399 -14256 -187391
832428054220669696 82039 480 -14248 -187391
832428054238883328 82073 472 -14186 -187370
832428054257096960 82129 488 -14229 -187339
832428054275310592 82097 454 -14157 -187355
832428054293524224 82068 406 -14159 -187335
832428054311737856 82022 397 -14202 -187328
832428054329951360 81879 350 -14246 -187333
832428054348164992 81886 377 -14265 -187346
832428054366378624 81905 394 -14235 -187357
832428054384592256 81912 438 -14181 -187368
832428054402805888 81985 468 -14168 -187327
832428054421019520 82008 481 -14153 -187337
832428054439233152 82054 441 -14134 -187345
832428054457446656 82082 516 -14184 -187287
832428054475660288 82023 426 -14191 -187359
832428054493873920 81976 502 -14179 -187333
832428054512087552 81957 409 -14201 -187357
832428054530301184 81827 360 -14268 -187427
832428054548514816 81945 454 -14235 -187306
832428054566728448 81973 443 -14219 -187329
832428054584942080 82039 471 -14191 -187358
832428054603155584 81960 435 -14207 -187355
832428054621369216 82042 470 -14218 -187360
832428054639582848 82209 517 -14128 -187376
832428054657796480 82097 534 -14169 -187441
832428054676010112 82083 477 -14267 -187414
832428054694223744 82020 503 -14159 -187383
832428054712437376 81989 452 -14268 -187401
832428054730650948 81851 351 -14309 -187370
832428054748864128 81878 373 -14271 -187403
832428054767077248 81931 396 -14286 -187442
832428054785290368 82045 457 -14185 -187403
832428054803503616 82027 445 -14236 -187374
832428054821716736 82030 514 -14165 -187369
832428054839929856 82054 474 -14144 -187400
832428054858142976 82076 458 -14190 -187347
832428054876356096 82061 487 -14199 -187367
832428054894569216 82013 473 -14204 -187340
832428054912782464 81913 422 -14265 -187329
832428054930995584 81840 356 -14259 -187345
832428054949208704 81885 371 -14216 -187363
832428054967421824 81910 451 -14263 -187350
832428054985634944 81961 429 -14172 -187373
832428055003848064 82022 426 -14234 -187355
832428055022061312 82032 400 -14171 -187344
832428055040274432 82077 456 -14164 -187358
832428055058487552 82208 539 -14110 -187350
832428055076700672 82697 757 -13975 -187360
832428055094913792 82972 964 -13795 -187352
832428055113127040 83338 1130 -13735 -187377
832428055131340160 83777 1343 -13597 -187328
832428055149553280 84179 1611 -13418 -187386
832428055167766400 84664 1851 -13228 -187366
832428055185979520 85187 2166 -12967 -187336
832428055204192640 85512 2383 -12913 -187345
832428055222405888 85483 2312 -12848 -187324
832428055240619008 85252 2190 -13006 -187390
832428055258832128 84716 1868 -13160 -187369
832428055277045248 83881 1452 -13482 -187342
832428055295258368 82995 973 -13794 -187338
832428055313471488 82151 501 -14181 -187364
832428055331684736 81565 202 -14371 -187317
832428055349897856 81077 -35 -14553 -187376
832428055368110976 80929 -133 -14575 -187319
