TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832427868075566208 82045 513 -14193 -187327
832427868093747968 81922 457 -14286 -187364
832427868111929856 81811 427 -14329 -187373
832427868130111616 81742 349 -14341 -187380
832427868148293504 81861 383 -14321 -187361
832427868166475264 81923 483 -14230 -187366
832427868184657152 81894 437 -14286 -187334
832427868202838912 81914 438 -14279 -187309
832427868221020800 81960 488 -14322 -187303
832427868239202560 82045 540 -14195 -187302
832427868257384448 81999 501 -14261 -187379
832427868275566208 82011 521 -14267 -187352
832427868293747968 81932 471 -14259 -187318
832427868311929856 81889 436 -14314 -187349
832427868330111616 81902 481 -14202 -187338
832427868348293504 81827 428 -14290 -187356
832427868366475264 81877 438 -14268 -187291
832427868384657152 81834 409 -14339 -187322
832427868402838912 81974 444 -14243 -187343
832427868421020800 81993 479 -14225 -187325
832427868439202560 82037 514 -14187 -187360
832427868457384448 82037 457 -14182 -187320
832427868475566208 81959 449 -14189 -187349
832427868493747968 81838 469 -14302 -187375
832427868511929856 81795 411 -14282 -187368
832427868530111616 81877 379 -14275 -187328
832427868548293504 81937 423 -14222 -187312
832427868566475264 81959 455 -14303 -187340
832427868584657152 81943 482 -14259 -187333
832427868602838912 81905 452 -14227 -187333
832427868621020800 82073 530 -14259 -187288
832427868639202560 82046 500 -14227 -187323
832427868657384448 82062 458 -14161 -187326
832427868675566208 82011 498 -14236 -187350
832427868693747968 81850 429 -14319 -187379
832427868711929856 81739 397 -14320 -187333
832427868730111616 81795 375 -14340 -187357
832427868748293504 81878 395 -14226 -187307
832427868766475264 81926 404 -14253 -187343
832427868784657152 81974 470 -14247 -187384
832427868802838912 81987 485 -14286 -187327
832427868821020800 82066 520 -14222 -187321
832427868839202560 82015 511 -14254 -187360
832427868857384452 81995 532 -14298 -187362
832427868875597184 81852 412 -14306 -187371
832427868893809920 81840 396 -14304 -187364
832427868912022528 81736 328 -14356 -187367
832427868930235264 81732 361 -14355 -187385
832427868948447872 81867 419 -14327 -187368
832427868966660608 81912 431 -14233 -187334
832427868984873216 81859 427 -14250 -187325
832427869003085952 81921 423 -14247 -187354
832427869021298688 82056 485 -14226 -187335
832427869039511296 81999 388 -14288 -187387
832427869057724032 81960 421 -14284 -187333
832427869075936640 81857 411 -14288 -187320
832427869094149376 81797 372 -14301 -187355
832427869112361984 81787 367 -14322 -187429
832427869130574720 81787 407 -14295 -187384
832427869148787456 81837 406 -14298 -187375
832427869167000064 81887 389 -14342 -187426
832427869185212800 81858 371 -14315 -187372
832427869203425408 81912 417 -14273 -187335
832427869221638144 81989 457 -14265 -187335
832427869239850752 81997 465 -14276 -187364
832427869258063488 81931 444 -14220 -187351
832427869276276224 81805 383 -14316 -187349
832427869294488832 81768 383 -14337 -187387
832427869312701568 81834 384 -14355 -187385
832427869330914176 81874 360 -14348 -187421
832427869349126912 81843 371 -14273 -187405
832427869367339520 81932 389 -14282 -187400
832427869385552256 81925 414 -14302 -187418
832427869403764992 81963 455 -14265 -187384
832427869421977600 82015 463 -14240 -187401
832427869440190336 81988 441 -14269 -187410
832427869458402944 82003 478 -14239 -187353
832427869476615680 81824 405 -14307 -187358
832427869494828288 81732 379 -14331 -187318
832427869513041024 81801 304 -14337 -187410
832427869531253760 81871 380 -14318 -187411
832427869549466368 81879 385 -14276 -187434
832427869567679104 81901 420 -14333 -187401
832427869585891712 81866 378 -14325 -187408
832427869604104448 81954 457 -14311 -187367
832427869622317056 82047 481 -14308 -187338
832427869640529738 82013 566 -14246 -187358
832427869658744704 81955 481 -14294 -187377
832427869676959616 81812 400 -14285 -187381
832427869695174528 81758 347 -14318 -187376
832427869713389440 81821 358 -14375 -187417
832427869731604352 81939 376 -14357 -187336
832427869749819264 81909 395 -14345 -187420
832427869768034176 81904 369 -14350 -187418
832427869786249088 81922 426 -14286 -187349
832427869804463872 82012 474 -14273 -187383
832427869822678784 81986 475 -14297 -187387
832427869840893696 81927 397 -14280 -187353
832427869859108608 81924 435 -14259 -187353
832427869877323520 81799 371 -14369 -187393
832427869895538432 81786 316 -14363 -187342
832427869913753344 81767 368 -14340 -187372
832427869931968256 81888 428 -14281 -187333
832427869950183168 81903 395 -14301 -187378
832427869968398080 81951 434 -14345 -187383
832427869986612992 82014 439 -14270 -187349
832427870004827904 82034 462 -14223 -187319
832427870023042816 82039 515 -14178 -187267
832427870041257728 81956 472 -14233 -187321
832427870059472512 81891 451 -14231 -187359
832427870077687424 81733 364 -14298 -187377
832427870095902336 81769 399 -14324 -187376
832427870114117248 81822 370 -14367 -187369
832427870132332160 81841 412 -14342 -187409
832427870150547072 81929 444 -14290 -187324
832427870168761984 81990 407 -14299 -187404
832427870186976896 81959 440 -14267 -187354
832427870205191808 82040 537 -14192 -187364
832427870223406720 82568 798 -14047 -187363
832427870241621632 83138 1071 -13874 -187404
832427870259836544 83217 1130 -13840 -187397
832427870278051456 82840 918 -13943 -187316
832427870296266368 82370 657 -14134 -187368
832427870314481152 81818 321 -14341 -187346
832427870332696064 81327 111 -14513 -187308
832427870350910958 80945 -125 -14665 -187368
832427870369126272 80751 -196 -14736 -187369
832427870387341568 80868 -247 -14693 -187395
832427870405556736 80984 -111 -14581 -187341
832427870423772032 81249 99 -14541 -187343
832427870441987200 81610 273 -14435 -187308
832427870460202496 81897 423 -14291 -187364
832427870478417792 82277 589 -14181 -187374
832427870496632960 82593 825 -14052 -187352
832427870514848256 82907 923 -13930 -187388
832427870533063424 83130 992 -13881 -187390
832427870551278720 83266 1084 -13770 -187339
832427870569494016 83324 1110 -13745 -187350
832427870587709184 83413 1251 -13728 -187342
832427870605924480 83649 1326 -13625 -187318
832427870624139648 83925 1471 -13522 -187338
832427870642354944 84177 1649 -13432 -187344
832427870660570240 84484 1776 -13303 -187320
832427870678785408 84805 1930 -13228 -187351
832427870697000704 85252 2207 -13004 -187370
832427870715216000 85435 2270 -12958 -187354
832427870733431168 85229 2224 -13032 -187322
832427870751646464 84681 1926 -13268 -187357
832427870769861632 83985 1554 -13541 -187372
832427870788076928 83257 1130 -13795 -187383
832427870806292224 82477 779 -14069 -187333
832427870824507392 81794 317 -14302 -187387
832427870842722688 81207 95 -14511 -187414
832427870860937856 80716 -152 -14706 -187388
832427870879153152 80652 -216 -14737 -187357
832427870897368448 80718 -113 -14713 -187372
832427870915583616 81049 -5 -14549 -187354
832427870933798912 81442 241 -14437 -187366
832427870952014080 81938 414 -14272 -187362
832427870970229376 82284 639 -14107 -187384
832427870988444672 82681 909 -14002 -187343
832427871006659840 82913 974 -13837 -187334
832427871024875048 83111 1085 -13803 -187289
832427871043089664 83132 1034 -13845 -187312
832427871061304320 83114 1093 -13764 -187323
832427871079518976 83269 1153 -13742 -187356
832427871097733632 83489 1324 -13667 -187326
832427871115948288 83808 1403 -13578 -187366
832427871134162944 84127 1657 -13414 -187316
832427871152377728 84417 1781 -13280 -187345
832427871170592384 84941 1993 -13203 -187362
832427871188807040 85385 2226 -13007 -187308
832427871207021696 85551 2301 -12962 -187315
832427871225236352 85348 2278 -12954 -187323
832427871243451008 84879 1983 -13160 -187371
832427871261665664 84146 1681 -13444 -187410
832427871279880320 83470 1266 -13724 -187337
832427871298094976 82746 867 -13975 -187372
832427871316309632 82027 477 -14229 -187356
832427871334524416 81431 119 -14435 -187344
832427871352739072 81075 -16 -14544 -187288
832427871370953728 80912 -67 -14616 -187335
832427871389168384 80866 -123 -14654 -187319
832427871407383040 80993 -63 -14619 -187326
832427871425597696 81270 125 -14520 -187401
832427871443812352 81629 362 -14328 -187315
832427871462027008 81877 440 -14304 -187413
832427871480241664 82352 637 -14109 -187427
832427871498456320 82728 842 -14067 -187388
832427871516671104 82975 941 -13949 -187439
832427871534885760 83132 1092 -13851 -187373
832427871553100416 83233 1060 -13819 -187432
832427871571315072 83344 1172 -13763 -187380
832427871589529728 83439 1190 -13767 -187367
