TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832428303744467200 85015 -1813 -12076 -187333
832428303762648960 85003 -1811 -12122 -187356
832428303780830848 84966 -1848 -12132 -187329
832428303799012608 84880 -1863 -12197 -187338
832428303817194496 84790 -1935 -12119 -187301
832428303835376256 84723 -1939 -12199 -187353
832428303853558144 84786 -1898 -12174 -187357
832428303871739904 84818 -1821 -12095 -187404
832428303889921792 84894 -1881 -12120 -187374
832428303908103552 84918 -1906 -12173 -187339
832428303926285440 84855 -1936 -12132 -187373
832428303944467200 85000 -1833 -12067 -187303
832428303962648960 84964 -1845 -12074 -187340
832428303980830848 84904 -1852 -12095 -187371
832428303999012608 84838 -1880 -12142 -187338
832428304017194496 84800 -1875 -12182 -187306
832428304035376256 84756 -1907 -12188 -187322
832428304053558144 84823 -1862 -12117 -187326
832428304071739904 84873 -1898 -12103 -187337
832428304089921792 84870 -1891 -12114 -187313
832428304108103552 84792 -1926 -12139 -187371
832428304126285440 84858 -1885 -12096 -187368
832428304144467200 84910 -1918 -12132 -187408
832428304162648960 84957 -1873 -12128 -187404
832428304180830848 84874 -1916 -12112 -187350
832428304199012608 84860 -1891 -12162 -187335
832428304217194496 84739 -1963 -12241 -187315
832428304235376256 84754 -1927 -12165 -187393
832428304253558144 84841 -1887 -12166 -187388
832428304271739904 84873 -1859 -12091 -187332
832428304289921792 84939 -1783 -12088 -187287
832428304308103552 84920 -1863 -12063 -187324
832428304326285440 85011 -1860 -12086 -187360
832428304344467200 85108 -1807 -12068 -187287
832428304362648960 85107 -1765 -12113 -187369
832428304380830848 84894 -1853 -12177 -187330
832428304399012608 84860 -1846 -12128 -187343
832428304417194496 84763 -1975 -12134 -187339
832428304435376256 84834 -1871 -12113 -187302
832428304453558144 84848 -1910 -12129 -187350
832428304471739904 84846 -1869 -12126 -187318
832428304489921792 84837 -1852 -12139 -187379
832428304508103552 84815 -1892 -12175 -187353
832428304526285474 84990 -1795 -12100 -187327
832428304544499712 85068 -1781 -12075 -187307
832428304562713984 85011 -1783 -12042 -187277
832428304580928256 84921 -1843 -12109 -187273
832428304599142528 84811 -1911 -12158 -187323
832428304617356800 84728 -1977 -12207 -187327
832428304635571200 84770 -1968 -12230 -187367
832428304653785472 84805 -1891 -12136 -187361
832428304671999744 84844 -1882 -12110 -187328
832428304690214016 84838 -1903 -12187 -187410
832428304708428288 84954 -1945 -12103 -187341
832428304726642560 84949 -1874 -12071 -187391
832428304744856832 84955 -1891 -12112 -187378
832428304763071104 84958 -1854 -12130 -187336
832428304781285376 84880 -1871 -12110 -187388
832428304799499776 84798 -1909 -12141 -187420
832428304817714048 84821 -1985 -12165 -187360
832428304835928320 84831 -1934 -12149 -187303
832428304854142592 84893 -1896 -12121 -187391
832428304872356864 84858 -1871 -12101 -187366
832428304890571136 84903 -1832 -12074 -187377
832428304908785408 84943 -1795 -12096 -187387
832428304926999680 84985 -1814 -12121 -187339
832428304945214080 84955 -1788 -12072 -187324
832428304963428352 84931 -1836 -12094 -187344
832428304981642624 84831 -1915 -12113 -187322
832428304999856896 84739 -1900 -12160 -187330
832428305018071168 84784 -1911 -12158 -187356
832428305036285440 84785 -1949 -12158 -187369
832428305054499712 84861 -1940 -12171 -187366
832428305072713984 84872 -1919 -12139 -187362
832428305090928256 84848 -1925 -12148 -187344
832428305109142656 84848 -1886 -12168 -187346
832428305127356928 84958 -1852 -12115 -187380
832428305145571200 84926 -1874 -12090 -187389
832428305163785472 84834 -1857 -12096 -187391
832428305181999744 84795 -1872 -12183 -187401
832428305200214016 84653 -1966 -12189 -187401
832428305218428288 84707 -1927 -12188 -187353
832428305236642560 84719 -1938 -12193 -187361
832428305254856832 84922 -1883 -12118 -187312
832428305273071232 84904 -1857 -12118 -187349
832428305291285504 84873 -1889 -12094 -187345
832428305309499776 84966 -1865 -12072 -187364
832428305327714048 84938 -1803 -12035 -187379
832428305345928320 84908 -1859 -12058 -187371
832428305364142592 84880 -1860 -12111 -187369
832428305382356864 84825 -1859 -12158 -187376
832428305400571238 84713 -1904 -12203 -187325
