TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832536751862488448 200974 195951 115221 -342465
832536751880670208 201021 195901 115234 -342442
832536751898852096 200998 195855 115218 -342552
832536751917033856 201019 195851 115270 -342432
832536751935215744 200998 195936 115220 -342386
832536751953397504 200996 195938 115189 -342407
832536751971579392 200983 195899 115228 -342426
832536751989761152 201018 195922 115189 -342360
832536752007943040 201007 195848 115219 -342430
832536752026124800 201010 195913 115224 -342431
832536752044306688 200943 195886 115215 -342437
832536752062488448 200987 195898 115233 -342416
832536752080670208 200959 195911 115267 -342408
832536752098852096 201022 195834 115213 -342461
832536752117033856 200947 195879 115208 -342490
832536752135215744 201019 195928 115228 -342415
832536752153397504 200992 195855 115223 -342434
832536752171579392 201031 195878 115250 -342512
832536752189761152 200969 195871 115270 -342464
832536752207943040 200983 195898 115215 -342450
832536752226124800 201024 195836 115185 -342445
832536752244306688 200982 195846 115248 -342427
832536752262488448 201008 195863 115221 -342491
832536752280670208 200962 195916 115230 -342417
832536752298852096 200903 195830 115223 -342450
832536752317033856 200932 195879 115228 -342460
832536752335215744 200908 195882 115237 -342424
832536752353397504 200863 195838 115236 -342467
832536752371579392 200915 195851 115237 -342493
832536752389761152 200952 195868 115184 -342488
832536752407943040 200897 195770 115140 -342462
832536752426124800 200955 195857 115181 -342416
832536752444306688 200971 195858 115216 -342454
832536752462488448 200984 195820 115179 -342443
832536752480670208 200962 195872 115172 -342466
832536752498852096 200923 195897 115200 -342447
832536752517033856 200915 195863 115143 -342461
832536752535215744 200901 195803 115150 -342518
832536752553397504 200973 195835 115217 -342467
832536752571579392 200952 195840 115244 -342486
832536752589761152 200958 195864 115194 -342443
832536752607943040 201022 195871 115242 -342389
832536752626124800 201021 195885 115240 -342411
832536752644306688 200973 195894 115213 -342394
832536752662488448 200939 195914 115270 -342453
832536752680670208 200959 195840 115223 -342424
832536752698852096 200951 195868 115245 -342488
832536752717033856 201005 195871 115277 -342457
832536752735215744 201010 195904 115275 -342438
832536752753397504 201021 195923 115278 -342447
832536752771579392 200912 195902 115231 -342440
832536752789761164 200938 195835 115208 -342495
832536752807975424 201011 195891 115261 -342448
832536752826189696 201015 195923 115277 -342438
832536752844404096 201023 195915 115274 -342358
832536752862618368 200958 195915 115266 -342405
832536752880832640 201016 195904 115255 -342394
832536752899047040 201038 195843 115263 -342440
832536752917261312 201022 195887 115274 -342419
832536752935475584 201011 195851 115310 -342430
832536752953689984 200983 195872 115254 -342432
832536752971904256 200983 195864 115237 -342462
832536752990118528 200981 195865 115235 -342402
832536753008332928 200954 195871 115261 -342467
832536753026547200 200918 195873 115282 -342438
832536753044761472 200997 195901 115275 -342372
832536753062975872 200962 195871 115227 -342416
832536753081190144 200975 195863 115242 -342416
832536753099404544 201011 195914 115248 -342406
832536753117618816 201002 195837 115181 -342398
832536753135833088 200948 195863 115200 -342389
832536753154047488 200958 195846 115269 -342409
832536753172261760 200948 195884 115166 -342428
832536753190476032 200998 195871 115243 -342435
832536753208690432 200988 195884 115243 -342384
832536753226904704 200960 195917 115328 -342451
832536753245118976 200967 195947 115291 -342458
832536753263333376 201005 195937 115263 -342461
832536753281547648 200972 195872 115230 -342419
832536753299761920 201002 195836 115232 -342398
832536753317976320 200959 195851 115193 -342468
832536753336190592 201039 195896 115267 -342390
832536753354404864 200946 195874 115178 -342459
832536753372619264 200928 195870 115225 -342509
832536753390833536 200952 195844 115243 -342525
832536753409047808 200962 195877 115225 -342490
832536753427262208 201011 195936 115231 -342442
832536753445476480 200955 195857 115206 -342466
832536753463690752 200958 195895 115237 -342432
832536753481905152 200963 195872 115260 -342382
832536753500119424 200885 195907 115233 -342452
832536753518333696 200959 195891 115260 -342401
832536753536548096 200960 195888 115195 -342450
832536753554762368 200960 195926 115280 -342384
832536753572976768 200949 195917 115217 -342380
832536753591191040 200936 195914 115280 -342443
832536753609405312 201021 195916 115284 -342367
832536753627619712 200967 195820 115189 -342454
832536753645833984 200984 195873 115198 -342469
832536753664048256 200987 195866 115236 -342413
832536753682262656 200996 195855 115198 -342380
832536753700476928 200980 195915 115211 -342447
832536753718691200 200990 195916 115247 -342424
832536753736905608 200981 195845 115221 -342435
832536753755119744 200959 195886 115272 -342451
832536753773333888 200943 195837 115226 -342449
832536753791548160 200925 195817 115244 -342489
832536753809762304 200968 195833 115244 -342416
832536753827976576 200921 195834 115221 -342405
832536753846190720 200929 195854 115215 -342462
832536753864404992 200910 195815 115252 -342474
832536753882619136 200916 195907 115238 -342445
832536753900833280 200957 195890 115241 -342435
832536753919047552 200954 195862 115193 -342448
832536753937261696 200947 195863 115174 -342470
832536753955475968 200985 195869 115184 -342397
832536753973690112 201001 195856 115208 -342444
832536753991904384 201027 195865 115292 -342409
832536754010118528 200958 195912 115216 -342399
832536754028332672 200907 195868 115161 -342454
832536754046546944 200962 195846 115216 -342428
832536754064761088 200994 195869 115211 -342402
832536754082975360 200996 195908 115247 -342409
832536754101189504 200954 195868 115281 -342444
832536754119403776 200939 195820 115197 -342423
832536754137617920 200936 195870 115210 -342391
832536754155832064 200943 195880 115259 -342453
832536754174046336 200931 195888 115261 -342433
