TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832536686655379712 244671 239730 158933 -296969
832536686673561472 244689 239711 158901 -297018
832536686691743360 244649 239759 158880 -297020
832536686709925120 244671 239749 158914 -296983
832536686728107008 244696 239736 158901 -296958
832536686746288768 244660 239755 158903 -297006
832536686764470656 244674 239767 158913 -296992
832536686782652416 244617 239793 158930 -296967
832536686800834304 244631 239836 158926 -296924
832536686819016064 244605 239809 158934 -296997
832536686837197952 244627 239729 158957 -296989
832536686855379712 244610 239780 158971 -296944
832536686873561472 244638 239738 158963 -296943
832536686891743360 244630 239676 158929 -296956
832536686909925120 244660 239764 158996 -296949
832536686928107008 244647 239742 158964 -296966
832536686946288768 244642 239718 158954 -296981
832536686964470656 244622 239720 158942 -297033
832536686982652416 244618 239680 158934 -297032
832536687000834304 244680 239760 158923 -296983
832536687019016064 244717 239737 158915 -296958
832536687037197952 244722 239769 158939 -297014
832536687055379712 244650 239706 158864 -297002
832536687073561472 244591 239704 158924 -297012
832536687091743360 244587 239662 158920 -296950
832536687109925120 244636 239772 158950 -296933
832536687128107008 244663 239720 158921 -296955
832536687146288768 244653 239736 158903 -297009
832536687164470656 244603 239716 158926 -297039
832536687182652416 244674 239774 158941 -296998
832536687200834304 244663 239720 158901 -297006
832536687219016064 244645 239696 158917 -297030
832536687237197952 244683 239784 158899 -297003
832536687255379712 244636 239738 158990 -297011
832536687273561472 244623 239738 158948 -296998
832536687291743360 244635 239713 158954 -297005
832536687309925120 244640 239684 158920 -297015
832536687328107008 244667 239748 158933 -296945
832536687346288768 244622 239704 158874 -297039
832536687364470656 244694 239789 158931 -297000
832536687382652416 244650 239709 158894 -296986
832536687400834304 244662 239731 158931 -296983
832536687419016064 244594 239705 158909 -296995
832536687437197952 244613 239700 158934 -297001
832536687455379712 244633 239741 158924 -296997
832536687473561472 244649 239688 158927 -296983
832536687491743360 244628 239686 158907 -296984
832536687509925120 244644 239738 158960 -296994
832536687528107008 244740 239777 158951 -296979
832536687546288768 244690 239716 158935 -296941
832536687564470656 244604 239720 158891 -297001
832536687582652478 244698 239758 158927 -296981
832536687600866048 244701 239772 158920 -296961
832536687619079680 244661 239801 158911 -297003
832536687637293312 244668 239784 158914 -296967
832536687655506944 244667 239822 158927 -296985
832536687673720448 244657 239755 158894 -297022
832536687691934080 244714 239859 158949 -296992
832536687710147712 244634 239792 158879 -297041
832536687728361344 244633 239792 158926 -297000
832536687746574976 244665 239835 158991 -296938
832536687764788608 244644 239779 158914 -296945
832536687783002112 244644 239764 158870 -297009
832536687801215744 244651 239726 158911 -297005
832536687819429376 244673 239764 158981 -296971
832536687837643008 244649 239751 158921 -296992
832536687855856640 244731 239801 158935 -296934
832536687874070272 244670 239802 158940 -297004
832536687892283776 244674 239787 158937 -296966
832536687910497408 244677 239854 158925 -296952
832536687928711040 244661 239740 158929 -296992
832536687946924672 244674 239713 158940 -296993
832536687965138304 244642 239735 158982 -296953
832536687983351936 244630 239763 158946 -296912
832536688001565568 244668 239808 158969 -296981
832536688019779072 244651 239760 158994 -296946
832536688037992704 244653 239747 158948 -296964
832536688056206336 244653 239781 158879 -296999
832536688074419968 244705 239765 158965 -296968
832536688092633600 244680 239749 158934 -296988
832536688110847232 244659 239731 158956 -297020
832536688129060736 244633 239747 158911 -296959
832536688147274368 244682 239766 158908 -296949
832536688165488000 244600 239745 158944 -297022
832536688183701632 244623 239760 158939 -297011
832536688201915264 244706 239803 158964 -297015
832536688220128896 244640 239754 158909 -297001
832536688238342528 244677 239800 158947 -296963
832536688256556032 244739 239788 158979 -296963
832536688274769664 244674 239740 158979 -296993
832536688292983296 244684 239785 159024 -297005
832536688311196928 244707 239823 159044 -296979
832536688329410560 244681 239768 158993 -297004
832536688347624192 244639 239750 158966 -296971
832536688365837696 244661 239717 158907 -296956
832536688384051328 244686 239735 158911 -296933
832536688402264960 244678 239717 158915 -296955
832536688420478592 244661 239765 158951 -296921
832536688438692224 244714 239805 158986 -296983
832536688456905856 244644 239803 158959 -296994
832536688475119360 244646 239743 158929 -296960
832536688493332992 244655 239741 158976 -296942
832536688511546624 244650 239797 158877 -296961
832536688529760300 244639 239720 158933 -296943
832536688547973120 244634 239753 158908 -296969
832536688566185984 244628 239739 158888 -296993
832536688584398848 244750 239801 158928 -296920
832536688602611840 244659 239777 158958 -296958
832536688620824704 244664 239734 158894 -296999
832536688639037568 244609 239716 158889 -296935
832536688657250432 244645 239782 158988 -296946
832536688675463296 244645 239764 158985 -296953
832536688693676288 244632 239788 158977 -296961
832536688711889152 244618 239781 158965 -297004
832536688730102016 244688 239785 158917 -296962
832536688748314880 244639 239688 158907 -297039
832536688766527744 244657 239791 158976 -296989
832536688784740608 244684 239786 158937 -296959
832536688802953600 244724 239757 158954 -296928
832536688821166464 244706 239807 158985 -296971
832536688839379328 244672 239789 158931 -296982
832536688857592192 244687 239840 159001 -297000
832536688875805056 244713 239772 158932 -296985
832536688894018048 244631 239701 158861 -297002
832536688912230912 244677 239725 158923 -296972
832536688930443776 244720 239709 158925 -296965
832536688948656640 244698 239723 158984 -296945
832536688966869504 244629 239762 158925 -297031
832536688985082368 244684 239801 158966 -296948
832536689003295360 244661 239690 158945 -296984
832536689021508224 244673 239785 158923 -296958
832536689039721088 244679 239775 158940 -296985
832536689057933952 244694 239735 158974 -296979
832536689076146816 244668 239757 158952 -296888
832536689094359808 244652 239750 158939 -296959
832536689112572672 244640 239715 158903 -296947
832536689130785536 244671 239762 158965 -296980
832536689148998400 244657 239794 158978 -296969
832536689167211264 244637 239739 158865 -297003
832536689185424256 244620 239747 158909 -297003
832536689203637120 244663 239743 158954 -296965
832536689221849984 244642 239758 158955 -296955
832536689240062848 244599 239659 158897 -296983
832536689258275712 244610 239707 158909 -296995
832536689276488704 244603 239721 158859 -297032
832536689294701568 244676 239763 158944 -296932
832536689312914432 244676 239703 158892 -296951
832536689331127296 244522 239664 158849 -297009
832536689349340160 244596 239726 158914 -296967
832536689367553024 244556 239723 158871 -296997
832536689385766016 244627 239733 158911 -296941
832536689403978924 244680 239752 158943 -296994
832536689422191232 244628 239715 158968 -297002
832536689440403584 244662 239713 158925 -297004
832536689458615936 244601 239695 158903 -296978
832536689476828160 244694 239680 158931 -296944
832536689495040512 244637 239713 158914 -296955
832536689513252864 244646 239688 158913 -296982
832536689531465216 244685 239709 158940 -296937
832536689549677440 244635 239726 158933 -296900
832536689567889792 244617 239784 158892 -296967
832536689586102144 244663 239772 158972 -296982
832536689604314496 244650 239758 158911 -296967
832536689622526720 244645 239801 158981 -296983
832536689640739072 244695 239793 158967 -296905
832536689658951424 244644 239777 158891 -296971
832536689677163776 244713 239747 159007 -296952
832536689695376000 244693 239738 158960 -296963
832536689713588352 244723 239705 158963 -296905
832536689731800704 244717 239682 158960 -296954
832536689750013056 244691 239751 158957 -296955
832536689768225280 244669 239776 158938 -296931
832536689786437632 244662 239752 158932 -296939
832536689804649984 244642 239711 158952 -296981
832536689822862336 244662 239741 158924 -297010
832536689841074560 244646 239723 158958 -296950
832536689859286912 244725 239746 158937 -296978
832536689877499264 244642 239780 158912 -296924
832536689895711616 244691 239788 158976 -296930
832536689913923840 244685 239802 158914 -296949
832536689932136192 244666 239702 158870 -296988
832536689950348544 244673 239800 158914 -296962
832536689968560896 244653 239738 158852 -297027
832536689986773120 244724 239742 158940 -296950
832536690004985472 244645 239816 158965 -296932
832536690023197824 244683 239789 158921 -296928
832536690041410176 244703 239782 158937 -296935
832536690059622400 244738 239762 158939 -296896
832536690077834752 244700 239743 158941 -296945
832536690096047104 244680 239738 158939 -296931
832536690114259456 244693 239686 158909 -296944
832536690132471808 244647 239750 158899 -296942
832536690150684032 244684 239775 158932 -296908
832536690168896384 244628 239732 158925 -297015
832536690187108736 244644 239815 158943 -297002
832536690205321088 244632 239776 158949 -296982
832536690223533312 244660 239754 158903 -296979
832536690241745664 244665 239789 158991 -296970
832536690259958016 244667 239769 158962 -296989
832536690278170368 244652 239802 159009 -296910
832536690296382592 244672 239742 158931 -296979
832536690314594944 244650 239743 158948 -296955
832536690332807296 244615 239717 158946 -296986
832536690351019608 244680 239769 158991 -296895
832536690369233536 244703 239751 158951 -296928
832536690387447424 244623 239740 158888 -296963
832536690405661184 244703 239784 158958 -296931
832536690423875072 244682 239737 158981 -296922
832536690442088960 244697 239782 158971 -296955
832536690460302848 244706 239818 158927 -296959
832536690478516608 244707 239777 158965 -296964
832536690496730496 244703 239715 159003 -296920
832536690514944384 244657 239708 158904 -296972
832536690533158144 244574 239742 158911 -296988
832536690551372032 244676 239760 158956 -296917
832536690569585920 244693 239756 158932 -296933
832536690587799808 244650 239783 158893 -296996
832536690606013568 244635 239762 158922 -296949
832536690624227456 244636 239759 158949 -296979
832536690642441344 244648 239779 158972 -296924
832536690660655232 244660 239773 158963 -296972
832536690678868992 244663 239791 158930 -297020
832536690697082880 244615 239741 158905 -296996
832536690715296768 244619 239702 158899 -296970
832536690733510528 244599 239740 158928 -296981
832536690751724416 244644 239748 158929 -296944
832536690769938304 244662 239728 158976 -297004
832536690788152192 244699 239736 158947 -296995
832536690806365952 244677 239722 158911 -297004
832536690824579840 244664 239724 158914 -297022
832536690842793728 244640 239753 158899 -296996
832536690861007488 244623 239763 158950 -296985
832536690879221376 244621 239666 158959 -297020
832536690897435264 244633 239715 158899 -296976
832536690915649152 244674 239752 158943 -296982
832536690933862912 244660 239798 158950 -296993
832536690952076800 244655 239776 158946 -296999
832536690970290688 244671 239762 158942 -296995
832536690988504448 244619 239732 158948 -296975
832536691006718336 244623 239664 158882 -296972
832536691024932224 256610 245268 189039 -296970
832536691043146112 261835 247787 202117 -296919
832536691061359872 264111 248816 207908 -296856
832536691079573760 265078 249287 210347 -296886
832536691097787648 265552 249528 211443 -296860
832536691116001408 265685 249618 211853 -296858
832536691134215248 265788 249602 212116 -296856
832536691152428416 265787 249633 212166 -296926
832536691170641536 265882 249704 212203 -296912
832536691188854656 265835 249680 212220 -296902
832536691207067904 265813 249632 212200 -296841
832536691225281024 265843 249639 212214 -296878
832536691243494144 265890 249715 212162 -296915
832536691261707264 265916 249638 212180 -296881
832536691279920384 265890 249650 212272 -296841
832536691298133504 265891 249595 212227 -296876
832536691316346752 265859 249643 212182 -296863
832536691334559872 265826 249604 212116 -296908
832536691352772992 265853 249629 212177 -296869
832536691370986112 265909 249669 212191 -296880
832536691389199232 265858 249626 212209 -296886
832536691407412352 265884 249625 212211 -296880
832536691425625600 265841 249660 212180 -296880
832536691443838720 265805 249571 212179 -296849
832536691462051840 265848 249637 212167 -296824
832536691480264960 265873 249622 212186 -296870
832536691498478080 265838 249659 212153 -296797
832536691516691200 265872 249667 212305 -296841
832536691534904448 265873 249688 212243 -296878
832536691553117568 265858 249653 212266 -296834
832536691571330688 265858 249644 212203 -296860
832536691589543808 265793 249679 212214 -296829
832536691607756928 265827 249668 212179 -296844
832536691625970176 265814 249622 212201 -296861
832536691644183296 265793 249628 212162 -296882
832536691662396416 265834 249675 212162 -296836
832536691680609536 265838 249643 212229 -296853
832536691698822656 265938 249682 212263 -296822
832536691717035776 265835 249636 212194 -296897
832536691735249024 265855 249644 212231 -296824
832536691753462144 265790 249551 212174 -296882
832536691771675264 265879 249648 212203 -296859
832536691789888384 265912 249624 212170 -296869
832536691808101504 265930 249692 212168 -296814
832536691826314624 265913 249669 212212 -296835
832536691844527872 265841 249704 212175 -296854
832536691862740992 265864 249659 212206 -296844
