TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
830877339399311872 518576 442194 444470 182314
830877339417493632 518249 441945 444151 182367
830877339435675520 517977 441711 443970 182341
830877339453857280 517731 441577 443847 182288
830877339472039168 517602 441510 443749 182322
830877339490220928 517494 441362 443687 182351
830877339508402816 517389 441253 443629 182389
830877339526584576 517252 441171 443578 182355
830877339544766464 517174 441112 443551 182371
830877339562948224 517038 441058 443466 182346
830877339581130112 516946 440889 443373 182316
830877339599311872 516739 440730 443200 182318
830877339617493632 516594 440643 443105 182306
830877339635675520 516468 440550 443008 182323
830877339653857280 516332 440457 442910 182346
830877339672039168 516263 440363 442913 182306
830877339690220928 516271 440328 442908 182366
830877339708402816 516244 440310 442884 182369
830877339726584576 516218 440130 442868 182358
830877339744766464 516236 440225 442922 182376
830877339762948224 516264 440267 442912 182352
830877339781130112 516292 440288 442996 182372
830877339799311872 516340 440261 443047 182314
830877339817493632 516457 440316 443127 182337
830877339835675520 516531 440317 443207 182375
830877339853857280 516618 440367 443261 182349
830877339872039168 516690 440396 443294 182318
830877339890220928 516880 440487 443447 182373
830877339908402816 516955 440482 443523 182343
830877339926584576 517101 440515 443616 182317
830877339944766464 517182 440592 443699 182383
830877339962948224 517101 440613 443669 182327
830877339981130112 516641 440338 443276 182325
830877339999311872 515940 439895 442738 182334
830877340017493632 515046 439349 442111 182340
830877340035675520 514149 438815 441465 182332
830877340053857280 513357 438174 440795 182369
830877340072039168 512645 437713 440221 182317
830877340090220937 512040 437261 439725 182304
830877340108414208 511541 436948 439373 182300
830877340126607488 511081 436598 439007 182316
830877340144800768 510791 436405 438798 182367
830877340162994176 510481 436126 438575 182308
830877340181187456 510268 435935 438369 182306
830877340199380736 510141 435776 438272 182300
830877340217574016 510105 435664 438149 182307
830877340235767296 509920 435550 438065 182280
830877340253960704 509863 435444 437952 182331
830877340272153984 509701 435341 437884 182339
830877340290347264 509581 435226 437748 182304
830877340308540544 509459 435044 437608 182284
830877340326733824 509302 434993 437494 182289
830877340344927232 509177 434906 437395 182317
830877340363120512 509072 434835 437332 182396
830877340381313792 509045 434716 437274 182332
830877340399507072 508964 434607 437279 182316
830877340417700352 509016 434589 437342 182361
830877340435893760 508918 434536 437263 182316
830877340454087040 508978 434497 437289 182308
830877340472280320 508991 434514 437284 182274
830877340490473600 509000 434465 437325 182262
830877340508666880 509019 434516 437335 182291
830877340526860288 509191 434530 437354 182313
830877340545053568 509266 434585 437437 182333
830877340563246848 509424 434624 437521 182307
830877340581440128 509500 434661 437672 182332
830877340599633408 509611 434695 437684 182291
830877340617826816 509785 434754 437817 182342
830877340636020096 509944 434805 437886 182305
830877340654213376 510114 434906 438072 182320
830877340672406656 510258 434941 438117 182340
830877340690599936 510373 435006 438227 182308
830877340708793344 510461 435118 438346 182307
830877340726986624 510207 434918 438108 182289
830877340745179904 509711 434613 437673 182321
830877340763373184 508964 434101 437025 182302
830877340781566464 508134 433529 436331 182318
830877340799759858 507355 433004 435680 182333
830877340817953280 506651 432453 435083 182325
830877340836146688 506053 432049 434631 182307
830877340854340096 505512 431621 434180 182273
830877340872533504 505212 431416 433884 182309
830877340890726784 504954 431098 433664 182245
830877340908920192 504701 430956 433484 182357
830877340927113600 504555 430731 433361 182309
830877340945307008 504449 430641 433206 182307
830877340963500416 504419 430583 433097 182334
830877340981693824 504324 430490 432984 182274
830877340999887232 504242 430352 433017 182348
830877341018080512 504209 430307 432970 182281
830877341036273920 504090 430171 432820 182270
830877341054467328 504063 430124 432745 182302
830877341072660736 503945 430015 432702 182301
830877341090854144 503906 429940 432612 182339
830877341109047552 503784 429873 432592 182278
830877341127240960 503775 429810 432566 182297
830877341145434368 503784 429766 432523 182253
830877341163627648 503935 429753 432580 182343
830877341181821056 503960 429763 432565 182335
830877341200014464 504048 429796 432672 182313
830877341218207872 504156 429788 432685 182304
830877341236401280 504293 429900 432818 182320
830877341254594688 504491 429935 432923 182344
830877341272788096 504579 429929 433001 182325
830877341290981376 504774 429978 433097 182253
830877341309174784 504925 430082 433128 182299
830877341327368192 505035 430048 433185 182273
830877341345561600 505163 430094 433132 182276
830877341363755008 505290 430147 433184 182236
830877341381948416 505493 430226 433286 182250
830877341400141824 505684 430276 433365 182228
830877341418335104 505950 430477 433579 182318
830877341436528512 506143 430507 433680 182349
830877341454721916 506315 430634 433852 182332
830877341472913152 506527 430794 434010 182354
830877341491104384 506739 430910 434101 182320
830877341509295488 506853 430985 434133 182354
830877341527486720 506637 430881 434026 182390
830877341545677952 506113 430617 433607 182285
830877341563869056 505500 430171 433073 182293
830877341582060288 504795 429630 432416 182316
830877341600251520 504058 429181 431847 182276
830877341618442624 503449 428699 431342 182307
830877341636633856 502930 428204 430902 182252
830877341654824960 502570 427920 430610 182270
830877341673016192 502330 427710 430336 182267
830877341691207424 502143 427552 430146 182263
830877341709398528 502062 427321 430061 182252
830877341727589760 501980 427224 429955 182237
830877341745780992 501972 427237 429963 182252
830877341763972096 502034 427187 429893 182269
830877341782163328 502090 427187 429910 182245
830877341800354560 502133 427148 429958 182279
830877341818545664 502111 427138 429891 182283
830877341836736896 502144 427165 429875 182269
830877341854928128 502117 427102 429851 182265
830877341873119232 502124 427032 429856 182201
830877341891310464 502162 427045 429819 182237
830877341909501568 502144 427019 429796 182246
830877341927692800 502231 427065 429892 182232
830877341945884032 502325 427042 429926 182232
830877341964075136 502409 427042 430005 182331
830877341982266368 502573 427117 430005 182218
830877342000457600 502678 427165 430109 182291
830877342018648704 502805 427263 430269 182301
830877342036839936 503029 427336 430405 182272
830877342055031168 503225 427537 430498 182280
830877342073222272 503454 427623 430623 182258
830877342091413504 503680 427701 430777 182235
830877342109604628 503833 427851 430995 182254
830877342127796736 504106 427947 431088 182305
830877342145988864 504352 428069 431207 182271
830877342164180864 504558 428137 431344 182265
830877342182372992 504807 428274 431491 182289
830877342200564992 504979 428358 431652 182252
830877342218757120 505249 428567 431824 182278
830877342236949120 505459 428642 431999 182225
830877342255141248 505762 428786 432144 182252
830877342273333248 505992 428937 432338 182230
830877342291525376 506108 429019 432434 182217
830877342309717376 506027 428923 432290 182252
830877342327909504 505669 428679 431964 182245
830877342346101504 505122 428313 431452 182248
830877342364293632 504636 427934 430988 182283
830877342382485632 504153 427457 430533 182279
830877342400677760 503647 427035 430081 182318
830877342418869888 503338 426801 429776 182223
830877342437061888 503136 426577 429582 182349
830877342455254016 502952 426389 429452 182293
830877342473446016 502878 426274 429345 182268
830877342491638144 502941 426270 429331 182271
830877342509830144 502990 426278 429340 182281
830877342528022272 503064 426296 429413 182227
830877342546214272 503294 426364 429526 182281
830877342564406400 503349 426458 429580 182298
830877342582598400 503497 426470 429697 182307
830877342600790528 503525 426455 429657 182264
830877342618982528 503624 426475 429678 182263
830877342637174656 503770 426486 429737 182220
830877342655366784 503807 426534 429746 182230
830877342673558784 503911 426540 429813 182219
830877342691750912 504017 426651 429875 182248
830877342709942912 504136 426607 429896 182296
830877342728135040 504314 426724 430030 182261
830877342746327040 504487 426792 430147 182292
830877342764519168 504679 426942 430292 182313
830877342782711165 504902 427068 430459 182296
830877342800903680 505150 427237 430708 182266
830877342819096192 505372 427364 430883 182237
830877342837288704 505628 427501 430987 182245
830877342855481088 505904 427672 431174 182233
830877342873673600 506138 427797 431382 182245
830877342891866112 506436 428014 431583 182280
830877342910058624 506702 428174 431753 182282
830877342928251008 506999 428281 431960 182279
830877342946443520 507309 428488 432187 182273
830877342964636032 507626 428630 432358 182319
830877342982828544 507875 428798 432628 182297
830877343001020928 508159 428921 432748 182270
830877343019213440 508462 429117 432982 182329
830877343037405952 508759 429271 433178 182309
830877343055598464 509090 429461 433404 182312
830877343073790848 509197 429568 433474 182270
830877343091983360 509057 429411 433346 182278
830877343110175872 508745 429185 432904 182295
830877343128368384 508257 428792 432411 182270
830877343146560768 507795 428406 431922 182283
830877343164753280 507275 428032 431479 182281
830877343182945792 506814 427644 431122 182216
830877343201138304 506563 427383 430876 182227
830877343219330688 506349 427173 430661 182224
830877343237523200 506267 427057 430555 182238
830877343255715712 506198 426962 430438 182214
830877343273908224 506134 426944 430378 182256
830877343292100608 506097 426872 430388 182283
830877343310293120 506135 426836 430373 182324
830877343328485632 506299 426913 430453 182316
830877343346678144 506357 426894 430452 182304
830877343364870528 506466 426911 430491 182302
830877343383063040 506561 427051 430598 182323
830877343401255552 506673 427069 430642 182301
830877343419448064 506746 427062 430679 182245
830877343437640576 506893 427089 430754 182250
830877343455832960 507075 427257 430841 182269
830877343474025344 507223 427240 430892 182259
830877343492217728 507379 427335 430995 182267
830877343510410112 507551 427404 431164 182237
830877343528602368 507722 427552 431329 182301
830877343546794752 507918 427597 431455 182231
830877343564987136 508181 427832 431569 182275
830877343583179520 508374 427916 431843 182312
830877343601371904 508584 427999 431950 182280
830877343619564288 508860 428185 432173 182301
830877343637756544 509127 428349 432347 182273
830877343655948928 509442 428553 432562 182274
830877343674141312 509713 428698 432767 182297
830877343692333696 509977 428911 433001 182289
830877343710526080 510341 429114 433217 182301
830877343728718336 510608 429329 433438 182314
830877343746910720 510945 429502 433627 182234
830877343765103104 511223 429639 433875 182282
830877343783295488 511516 429827 434172 182312
830877343801487872 511872 430035 434345 182280
830877343819680256 512098 430294 434569 182322
830877343837872512 512404 430351 434764 182236
830877343856064896 512850 430620 435043 182309
830877343874257280 513089 430803 435227 182269
830877343892449664 513401 430994 435481 182251
830877343910642048 513689 431156 435686 182242
830877343928834432 513720 431229 435670 182204
830877343947026688 513639 431162 435498 182332
830877343965219072 513248 430820 435120 182247
830877343983411456 512873 430506 434720 182293
830877344001603840 512415 430151 434238 182285
830877344019796224 512096 429870 433946 182246
830877344037988480 511881 429619 433713 182224
830877344056180864 511725 429478 433543 182233
830877344074373248 511653 429275 433457 182240
830877344092565632 511573 429231 433359 182220
830877344110758016 511572 429310 433419 182214
830877344128950400 511651 429237 433338 182193
830877344147142656 511677 429190 433425 182190
830877344165335040 511795 429306 433442 182229
830877344183527424 511918 429385 433555 182273
830877344201719808 512089 429353 433578 182273
830877344219912124 512233 429480 433674 182231
830877344238103808 512369 429555 433831 182253
830877344256295552 512466 429633 433875 182310
830877344274487424 512598 429677 433914 182270
830877344292679168 512763 429764 434028 182237
830877344310870912 512888 429894 434182 182245
830877344329062656 513033 429889 434211 182233
830877344347254528 513231 430070 434322 182227
830877344365446272 513424 430215 434490 182237
830877344383638016 513639 430289 434617 182267
830877344401829888 513838 430517 434798 182254
830877344420021632 514123 430641 434979 182252
830877344438213376 514347 430768 435159 182212
830877344456405120 514662 430891 435421 182212
830877344474596992 514934 431087 435597 182261
830877344492788736 515194 431263 435830 182253
830877344510980480 515493 431497 436045 182213
830877344529172224 515788 431636 436290 182244
830877344547364096 516098 431871 436492 182262
830877344565555840 516360 432086 436706 182297
830877344583747584 516721 432298 436932 182268
830877344601939456 516956 432479 437134 182244
830877344620131200 517302 432693 437388 182242
830877344638322944 517633 432927 437608 182242
830877344656514688 517904 433185 437882 182265
830877344674706560 518244 433317 438109 182259
830877344692898304 518546 433468 438321 182267
830877344711090048 518779 433660 438532 182238
830877344729281920 519115 433883 438774 182234
830877344747473664 519435 434102 439008 182220
830877344765665408 519828 434354 439322 182273
830877344783857152 520139 434622 439576 182274
830877344802049024 520416 434818 439781 182274
830877344820240768 520596 434848 439841 182309
830877344838432512 520436 434775 439715 182305
830877344856624256 520207 434569 439457 182316
830877344874816128 519915 434420 439157 182319
830877344893007872 519601 434125 438808 182316
830877344911199616 519359 433909 438596 182273
830877344929391488 519198 433661 438318 182334
830877344947583232 519044 433538 438214 182310
830877344965774976 518999 433542 438174 182278
830877344983966874 519030 433436 438202 182230
830877345002159744 519153 433460 438179 182262
830877345020352640 519189 433496 438253 182244
830877345038545536 519395 433532 438369 182267
830877345056738304 519565 433652 438515 182309
830877345074931200 519646 433800 438604 182242
830877345093124096 519810 433885 438698 182283
830877345111316992 519936 433975 438845 182291
830877345129509888 520010 434076 438909 182278
830877345147702656 520187 434139 438956 182230
830877345165895552 520310 434212 439125 182317
830877345184088448 520477 434390 439209 182284
830877345202281344 520560 434404 439269 182253
830877345220474240 520703 434530 439439 182282
830877345238667008 520918 434550 439548 182229
830877345256859904 521142 434676 439726 182237
830877345275052800 521285 434797 439850 182224
830877345293245696 521507 435018 439970 182276
830877345311438592 521724 435118 440238 182314
830877345329631360 521967 435273 440404 182284
830877345347824256 522135 435460 440592 182264
830877345366017152 522411 435601 440790 182309
830877345384210048 522673 435782 440941 182241
830877345402402816 522925 435953 441187 182251
830877345420595712 523252 436144 441381 182283
830877345438788608 523501 436316 441639 182298
830877345456981504 523754 436494 441863 182248
830877345475174400 524078 436720 442056 182331
830877345493367168 524350 436966 442323 182315
830877345511560064 524598 437084 442504 182296
830877345529752960 524914 437333 442743 182274
830877345547945856 525173 437491 442988 182316
830877345566138752 525457 437682 443206 182333
830877345584331520 525682 437921 443405 182263
830877345602524416 526029 438150 443725 182342
830877345620717312 526294 438318 443913 182283
830877345638910208 526555 438457 444039 182222
830877345657103104 526485 438449 443977 182250
830877345675295872 526383 438375 443864 182295
830877345693488768 526178 438272 443583 182264
830877345711681664 525878 438037 443337 182289
830877345729874560 525615 437853 443056 182258
830877345748067402 525423 437678 442883 182296
830877345766259328 525271 437561 442675 182275
830877345784451200 525190 437520 442626 182304
830877345802643072 525200 437492 442670 182271
830877345820834944 525220 437501 442611 182291
830877345839026688 525326 437551 442709 182280
830877345857218560 525418 437599 442723 182286
830877345875410432 525507 437620 442858 182266
830877345893602304 525632 437724 442929 182293
830877345911794176 525802 437868 443057 182287
830877345929986048 525930 437984 443233 182286
830877345948177792 526117 438062 443318 182298
830877345966369664 526186 438184 443429 182318
830877345984561536 526288 438288 443530 182259
830877346002753408 526487 438349 443627 182353
830877346020945280 526668 438485 443695 182368
830877346039137152 526806 438524 443804 182347
830877346057329024 526919 438665 443904 182333
830877346075520768 527131 438781 444073 182354
830877346093712640 527284 438879 444189 182334
830877346111904512 527473 438995 444349 182273
830877346130096384 527632 439171 444469 182275
830877346148288256 527899 439317 444640 182237
830877346166480128 528065 439469 444856 182271
830877346184671872 528317 439688 445101 182276
830877346202863744 528530 439820 445236 182255
830877346221055616 528819 439992 445418 182295
830877346239247488 529118 440216 445631 182287
830877346257439360 529321 440363 445818 182310
830877346275631232 529555 440623 446120 182374
830877346293823104 529875 440781 446269 182276
830877346312014848 530148 440889 446510 182267
830877346330206720 530430 441140 446759 182266
830877346348398592 530644 441307 447001 182272
830877346366590464 530941 441557 447223 182301
830877346384782336 531151 441740 447454 182298
830877346402974208 531407 441874 447622 182269
830877346421165952 531696 442078 447854 182306
830877346439357824 531978 442340 448115 182352
830877346457549696 532231 442487 448290 182336
830877346475741568 532371 442625 448371 182331
830877346493933440 532218 442554 448227 182344
830877346512125204 531982 442451 448039 182325
830877346530318208 531706 442290 447777 182316
830877346548511232 531309 442034 447469 182324
830877346566704256 530980 441785 447170 182281
830877346584897280 530749 441758 446949 182302
830877346603090304 530609 441623 446856 182286
830877346621283328 530509 441526 446715 182291
830877346639476352 530443 441507 446686 182309
830877346657669376 530376 441492 446669 182278
830877346675862272 530395 441476 446603 182324
830877346694055296 530485 441541 446636 182284
830877346712248320 530503 441581 446693 182278
830877346730441344 530531 441618 446758 182265
830877346748634368 530638 441642 446887 182307
830877346766827392 530679 441739 446922 182310
830877346785020416 530770 441898 447003 182258
830877346803213440 530821 441871 447030 182222
830877346821406464 530962 441965 447100 182276
830877346839599488 531058 442056 447192 182315
830877346857792512 531132 442118 447283 182322
830877346875985536 531109 442136 447300 182276
830877346894178560 531212 442231 447404 182276
830877346912371584 531372 442455 447553 182346
830877346930564480 531452 442518 447624 182272
830877346948757504 531579 442521 447767 182299
830877346966950528 531840 442647 447928 182287
830877346985143552 532005 442792 448079 182326
830877347003336576 532179 442908 448219 182265
830877347021529600 532391 443107 448404 182321
830877347039722624 532546 443281 448609 182278
830877347057915648 532838 443476 448844 182280
830877347076108672 533007 443565 448990 182330
830877347094301696 533193 443781 449136 182304
830877347112494720 533470 443938 449323 182327
830877347130687744 533639 444117 449520 182337
830877347148880768 533859 444232 449708 182297
830877347167073792 534084 444433 449935 182323
830877347185266688 534361 444648 450156 182333
830877347203459712 534644 444829 450395 182359
830877347221652736 534867 444944 450580 182359
830877347239845760 535099 445141 450712 182332
830877347258038784 535303 445310 450985 182317
830877347276231832 535478 445475 451084 182308
830877347294424064 535803 445715 451383 182352
830877347312616320 535974 445857 451520 182360
830877347330808704 536125 445982 451691 182324
830877347349000960 536047 446050 451645 182318
830877347367193216 535882 445948 451521 182327
830877347385385472 535535 445772 451203 182305
830877347403577856 535213 445595 450898 182306
830877347421770112 534725 445356 450614 182252
830877347439962368 534444 445240 450332 182304
830877347458154624 534094 444985 450054 182205
830877347476347008 533949 444980 449957 182220
830877347494539264 533818 444924 449852 182261
830877347512731520 533723 444866 449837 182249
830877347530923776 533740 444899 449769 182297
830877347549116160 533669 444885 449790 182349
830877347567308416 533669 444907 449856 182350
830877347585500672 533665 444885 449831 182233
830877347603692928 533739 444965 449901 182255
830877347621885312 533766 445078 449972 182257
830877347640077568 533777 445143 450015 182262
830877347658269824 533792 445130 450030 182249
830877347676462080 533802 445204 450043 182296
830877347694654464 533781 445223 450092 182249
830877347712846720 533854 445319 450170 182267
830877347731038976 533841 445372 450263 182240
830877347749231232 533919 445407 450298 182275
830877347767423616 533945 445473 450349 182271
830877347785615872 534037 445530 450377 182290
830877347803808128 534098 445652 450494 182264
830877347822000384 534144 445698 450544 182265
830877347840192768 534338 445841 450681 182284
830877347858385024 534440 445932 450843 182247
830877347876577280 534562 446079 450936 182291
830877347894769536 534692 446233 451132 182266
830877347912961920 534838 446345 451251 182207
830877347931154176 534974 446488 451392 182269
830877347949346432 535196 446658 451576 182272
830877347967538688 535408 446800 451747 182271
830877347985731072 535602 446896 451908 182323
830877348003923328 535773 447041 452047 182299
830877348022115584 535904 447152 452227 182267
830877348040307946 536074 447363 452388 182252
830877348058499712 536297 447512 452532 182268
830877348076691456 536531 447632 452694 182291
830877348094883328 536756 447799 452958 182315
830877348113075072 536951 447938 453119 182323
830877348131266816 537104 448119 453273 182305
830877348149458560 537387 448318 453493 182340
830877348167650432 537592 448482 453699 182312
830877348185842176 537814 448627 453853 182359
830877348204033920 537752 448596 453852 182287
830877348222225792 537670 448661 453786 182354
830877348240417536 537312 448577 453527 182324
830877348258609280 536925 448356 453245 182353
830877348276801024 536413 448104 452773 182335
830877348294992896 536048 447967 452489 182317
830877348313184640 535639 447794 452201 182257
830877348331376384 535337 447673 452067 182332
830877348349568128 535162 447588 451909 182392
830877348367760000 534952 447533 451842 182335
830877348385951744 534851 447482 451737 182317
830877348404143488 534739 447435 451630 182261
830877348422335360 534718 447472 451676 182285
830877348440527104 534681 447499 451755 182301
830877348458718848 534689 447543 451785 182334
830877348476910592 534772 447630 451870 182336
830877348495102464 534752 447666 451794 182325
830877348513294208 534714 447724 451808 182275
830877348531485952 534736 447702 451849 182315
830877348549677824 534695 447747 451825 182304
830877348567869568 534648 447862 451866 182304
830877348586061312 534666 447820 451906 182287
830877348604253056 534694 447851 451947 182271
830877348622444928 534657 447839 451914 182322
830877348640636672 534695 447918 451982 182327
830877348658828416 534708 448001 451999 182262
830877348677020288 534741 448048 452066 182256
830877348695212032 534796 448135 452067 182251
830877348713403776 534948 448233 452267 182293
830877348731595580 535110 448345 452422 182387
830877348749787904 535207 448425 452438 182314
830877348767980288 535288 448545 452533 182253
830877348786172672 535441 448595 452652 182247
830877348804365056 535668 448774 452841 182342
830877348822557440 535782 448919 453017 182289
830877348840749824 535934 449071 453128 182337
830877348858942208 536066 449210 453304 182336
830877348877134592 536253 449270 453436 182318
830877348895326976 536408 449454 453609 182336
830877348913519360 536615 449521 453774 182324
830877348931711744 536764 449700 453900 182353
830877348949904128 536933 449874 454042 182341
830877348968096512 537057 450032 454208 182355
830877348986288896 537282 450156 454335 182377
830877349004481280 537358 450241 454435 182315
830877349022673664 537250 450219 454332 182346
830877349040866048 536881 450118 454088 182323
830877349059058432 536463 449951 453813 182391
830877349077250816 535987 449765 453500 182385
830877349095443200 535480 449514 453134 182334
830877349113635584 535072 449336 452842 182373
830877349131827968 534741 449208 452573 182351
830877349150020352 534385 448975 452292 182282
830877349168212736 534179 448875 452128 182269
830877349186405120 534030 448822 451992 182303
830877349204597504 533919 448765 451900 182324
830877349222789888 533825 448734 451900 182276
830877349240982272 533863 448768 451965 182318
830877349259174656 533878 448826 452021 182330
830877349277367040 533829 448860 451932 182318
