TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
830791454352792192 463722 457919 374076 180982
830791454370973952 463684 457930 374078 181021
830791454389155840 463605 457880 373962 181057
830791454407337600 463542 457747 373912 181047
830791454425519488 463459 457587 373828 180972
830791454443701248 463447 457494 373800 181018
830791454461883136 463278 457390 373715 181014
830791454480064896 463289 457370 373655 181045
830791454498246784 463212 457261 373520 181038
830791454516428544 463150 457243 373536 181053
830791454534610432 463031 457158 373388 181024
830791454552792192 463073 457230 373420 181034
830791454570973952 463082 457195 373434 181007
830791454589155840 463107 457215 373427 181005
830791454607337600 463200 457241 373430 180993
830791454625519488 463321 457377 373421 181045
830791454643701248 463438 457515 373494 181033
830791454661883136 463519 457596 373465 180985
830791454680064896 463610 457725 373566 180978
830791454698246784 463762 457799 373711 181036
830791454716428544 463889 457935 373796 181045
830791454734610432 464042 458063 373784 181012
830791454752792192 464146 458183 373837 181031
830791454770973952 464274 458388 373915 181022
830791454789155840 464404 458421 373919 180972
830791454807337600 464553 458629 374011 180970
830791454825519488 464634 458715 374038 180979
830791454843701248 464784 458800 374141 180973
830791454861883136 464949 458982 374182 181028
830791454880064896 465094 459101 374286 181000
830791454898246784 465296 459197 374400 181007
830791454916428544 465388 459345 374463 180958
830791454934610432 465551 459433 374515 180960
830791454952792192 465648 459651 374569 180926
830791454970973952 465796 459756 374659 180977
830791454989155840 466003 459924 374740 180975
830791455007337600 466188 460043 374735 181017
830791455025519488 466338 460269 374907 181007
830791455043701248 466580 460487 375063 181034
830791455061883094 466712 460653 375130 180984
830791455080083328 466674 460597 375077 180993
830791455098283520 466450 460296 374897 180983
830791455116483840 466070 459908 374667 180986
830791455134684032 465589 459426 374346 180984
830791455152884224 465070 458845 374004 180995
830791455171084544 464551 458401 373774 180962
830791455189284736 464158 458066 373547 180942
830791455207484928 463893 457749 373346 180965
830791455225685248 463657 457533 373288 181016
830791455243885440 463520 457338 373128 181005
830791455262085632 463411 457215 373105 181046
830791455280285952 463288 457025 373140 180994
830791455298486144 463193 456921 373065 180928
830791455316686336 463073 456839 373112 180952
830791455334886656 463042 456690 373184 180944
830791455353086848 462933 456563 373234 180973
830791455371287040 462889 456465 373363 181034
830791455389487360 462730 456256 373369 180932
830791455407687552 462592 456064 373516 181002
830791455425887744 462420 455815 373638 181055
830791455444088064 462316 455714 373768 181025
830791455462288256 462233 455577 373941 181028
830791455480488448 462237 455417 374237 181004
830791455498688768 462233 455407 374529 180958
830791455516888960 462292 455403 374800 180966
830791455535089152 462451 455473 375104 180977
830791455553289472 462641 455594 375461 180983
830791455571489664 462830 455785 375772 181011
830791455589689856 463048 455963 376143 181013
830791455607890176 463294 456179 376488 180991
830791455626090368 463602 456442 376917 180976
830791455644290560 463885 456717 377362 181052
830791455662490752 464260 457015 377764 180992
830791455680691072 464509 457305 378131 181000
830791455698891264 464870 457626 378437 180987
830791455717091456 465134 457998 378720 180985
830791455735291751 465421 458287 378874 181016
830791455753493248 465753 458622 379145 181061
830791455771694720 465974 458815 379253 181013
830791455789896320 466246 459181 379502 181017
830791455808097792 466498 459443 379672 181005
830791455826299264 466752 459665 379784 181029
830791455844500864 467024 459919 380030 181043
830791455862702336 467245 460142 380216 181023
830791455880903808 467365 460391 380420 180940
830791455899105408 467580 460763 380642 180994
830791455917306880 467826 461246 380757 181042
830791455935508352 468112 461680 380968 181047
830791455953709952 468400 461992 381078 181071
830791455971911424 468519 462204 381104 181017
830791455990113024 468406 462168 381006 180989
830791456008314496 468177 461984 380808 180989
830791456026515968 467754 461632 380616 180957
830791456044717568 467354 461276 380393 181012
830791456062919040 466981 460903 380311 180984
830791456081120512 466809 460662 380196 181024
830791456099322112 466516 460365 380108 181036
830791456117523584 466379 460160 380105 181020
830791456135725056 466237 460000 380109 181012
830791456153926656 466155 459962 380220 181024
830791456172128128 466082 459841 380188 180994
830791456190329600 466020 459822 380217 180990
830791456208531200 465998 459739 380276 181016
830791456226732672 466030 459788 380358 181007
830791456244934144 466031 459726 380457 181006
830791456263135744 466030 459744 380606 180995
830791456281337216 465997 459755 380618 180977
830791456299538688 466013 459801 380660 180994
830791456317740288 465998 459708 380725 181014
830791456335941760 465981 459711 380762 181033
830791456354143232 465965 459715 380790 181001
830791456372344832 466028 459697 380869 181007
830791456390546304 465951 459711 380872 180969
830791456408747904 466014 459795 380992 180975
830791456426949376 466076 459853 381079 181034
830791456445150848 466173 460005 381193 181062
830791456463352448 466285 460223 381342 181037
830791456481553920 466448 460423 381428 181082
830791456499755447 466656 460665 381608 180945
830791456517956352 466825 460939 381716 181045
830791456536157312 467030 461171 381819 181024
830791456554358272 467246 461366 381909 181045
830791456572559232 467391 461598 382065 181036
830791456590760192 467651 461811 382229 181030
830791456608961280 467840 461984 382238 181012
830791456627162240 468118 462218 382413 181024
830791456645363200 468382 462423 382429 181042
830791456663564160 468596 462578 382495 181034
830791456681765120 468829 462712 382505 180996
830791456699966080 469025 462907 382556 181054
830791456718167040 469237 462980 382560 181020
830791456736368000 469384 463140 382571 180955
830791456754569088 469429 463287 382527 180971
830791456772770048 469626 463413 382566 180972
830791456790971008 469747 463480 382600 181014
830791456809171968 469892 463595 382589 181037
830791456827372928 469995 463739 382610 181024
830791456845573888 470157 463901 382699 181057
830791456863774848 470231 464100 382797 180956
830791456881975808 470401 464152 382930 181007
830791456900176896 470500 464276 383109 181007
830791456918377856 470575 464356 383200 181007
830791456936578816 470350 464215 383133 180976
830791456954779776 470110 463874 382997 181069
830791456972980736 469585 463385 382791 181025
830791456991181696 469037 462988 382594 181003
830791457009382656 468495 462482 382343 180986
830791457027583616 468077 462139 382232 181036
830791457045784576 467708 461823 382144 180976
830791457063985664 467444 461662 382039 180990
830791457082186624 467308 461515 381954 181020
830791457100387584 467100 461414 381985 180992
830791457118588544 467095 461378 382023 180977
830791457136789504 467040 461274 382048 181047
830791457154990464 467004 461301 382153 181023
830791457173191424 466937 461430 382370 181037
830791457191392509 466896 461536 382447 181052
830791457209593472 466866 461800 382456 181008
830791457227794432 466894 462041 382427 181019
830791457245995392 466968 462131 382380 181028
830791457264196224 467010 462296 382247 180983
830791457282397184 467075 462390 382173 180994
830791457300598144 467124 462386 382081 180970
830791457318799104 467179 462543 382167 180961
830791457337000064 467322 462575 382171 181009
830791457355200896 467521 462740 382298 181046
830791457373401856 467671 462824 382299 181075
830791457391602816 467796 462840 382399 181028
830791457409803776 468010 462959 382603 181020
830791457428004736 468220 463099 382731 180969
830791457446205568 468374 463190 382844 180984
830791457464406528 468514 463333 382976 181005
830791457482607488 468711 463455 383202 181010
830791457500808448 468900 463662 383381 181024
830791457519009408 469057 463818 383464 180979
830791457537210368 469259 464053 383579 180949
830791457555411200 469425 464220 383736 180986
830791457573612160 469591 464307 383886 180994
830791457591813120 469675 464450 383962 181034
830791457610014080 469744 464653 384156 181059
830791457628215040 469858 464688 384237 181003
830791457646415872 469920 464844 384410 181073
830791457664616832 470135 465070 384527 181011
830791457682817792 470250 465251 384617 180988
830791457701018752 470502 465589 384756 180974
830791457719219712 470677 465767 384867 180994
830791457737420544 470934 465954 384886 180985
830791457755621504 471250 466203 384930 181005
830791457773822464 471499 466447 384972 181024
830791457792023424 471689 466633 384951 180968
830791457810224384 471888 466867 384952 181036
830791457828425216 472149 467038 384998 181024
