TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832351508468587904 163001 41061 15106 -187264
832351508486769664 162973 41071 15019 -187309
832351508504951552 162992 41162 15022 -187260
832351508523133312 162993 41082 15026 -187256
832351508541315200 162982 41024 15038 -187246
832351508559496960 162940 41091 15053 -187260
832351508577678848 162977 41105 15088 -187237
832351508595860608 163008 41115 15021 -187219
832351508614042496 162981 41077 15058 -187269
832351508632224256 163006 41055 15087 -187325
832351508650406144 163030 41092 15068 -187358
832351508668587904 163027 41104 15078 -187319
832351508686769664 163008 41149 15137 -187294
832351508704951552 163017 41201 15126 -187274
832351508723133312 162996 41161 15092 -187327
832351508741315200 162993 41084 15078 -187270
832351508759496960 163006 41113 15076 -187310
832351508777678848 162993 41104 15097 -187317
832351508795860608 163024 41148 15104 -187236
832351508814042496 162978 41135 15113 -187265
832351508832224256 163011 41103 15168 -187213
832351508850406144 163040 41115 15088 -187276
832351508868587904 163034 41151 15086 -187302
832351508886769664 163025 41124 15112 -187290
832351508904951552 163027 41076 15119 -187265
832351508923133312 163075 41106 15154 -187263
832351508941315200 163015 41112 15076 -187244
832351508959496960 163018 41113 15071 -187253
832351508977678848 163033 41152 15142 -187225
832351508995860608 163011 41143 15081 -187343
832351509014042496 163032 41116 15079 -187301
832351509032224256 163040 41148 15066 -187293
832351509050406144 163044 41137 15079 -187287
832351509068587904 163038 41122 15121 -187235
832351509086769664 163036 41091 15061 -187286
832351509104951552 163020 41086 15060 -187240
832351509123133312 162991 41099 15051 -187268
832351509141315200 163093 41123 15047 -187223
832351509159496960 163044 41094 15078 -187278
832351509177678848 163061 41123 15056 -187292
832351509195860608 162976 41023 15072 -187273
832351509214042496 163049 41130 15141 -187240
832351509232224256 163053 41146 15105 -187259
832351509250406144 163055 41128 15102 -187258
832351509268587904 163060 41126 15077 -187257
832351509286769664 163034 41083 15057 -187324
832351509304951552 163049 41114 15060 -187285
832351509323133312 163052 41101 15119 -187291
832351509341315200 163013 41143 15102 -187320
832351509359496960 162969 41160 15051 -187283
832351509377678848 162984 41127 15106 -187305
832351509395860600 163001 41154 15124 -187270
832351509414073472 163030 41138 15107 -187291
832351509432286336 163050 41168 15102 -187267
832351509450499328 163030 41174 15122 -187225
832351509468712192 162954 41149 15088 -187250
832351509486925056 163074 41126 15137 -187248
832351509505138048 163052 41173 15067 -187265
832351509523350912 163101 41181 15141 -187270
832351509541563776 163083 41134 15122 -187259
832351509559776640 163026 41064 15089 -187275
832351509577989632 163054 41124 15162 -187243
832351509596202496 162973 41143 15088 -187222
832351509614415360 163054 41155 15095 -187306
832351509632628352 163007 41125 15121 -187277
832351509650841216 163056 41133 15148 -187249
832351509669054080 163066 41166 15139 -187256
832351509687267072 163050 41137 15081 -187259
832351509705479936 163057 41152 15084 -187306
832351509723692800 162977 41092 15103 -187296
832351509741905792 163003 41128 15113 -187310
832351509760118656 163045 41138 15148 -187270
832351509778331520 163020 41120 15151 -187282
832351509796544384 163053 41124 15108 -187270
832351509814757376 163086 41080 15104 -187230
832351509832970240 163025 41089 15068 -187277
832351509851183104 163054 41121 15024 -187290
832351509869396096 163071 41131 15147 -187221
832351509887608960 163076 41115 15063 -187276
832351509905821824 163064 41163 15103 -187253
832351509924034816 163021 41075 15070 -187286
832351509942247680 163029 41087 15136 -187244
832351509960460544 163073 41163 15138 -187173
832351509978673408 163042 41130 15085 -187273
832351509996886400 163044 41108 15051 -187300
832351510015099264 163086 41175 15159 -187255
832351510033312128 163032 41137 15122 -187244
832351510051525120 163097 41189 15154 -187217
832351510069737984 163044 41138 15157 -187269
832351510087950848 163060 41089 15132 -187241
832351510106163840 163054 41152 15118 -187271
832351510124376704 163012 41110 15081 -187319
832351510142589568 163081 41109 15097 -187300
832351510160802560 163123 41155 15158 -187227
832351510179015424 163054 41125 15117 -187271
832351510197228288 163117 41116 15113 -187248
832351510215441152 163015 41094 15115 -187291
832351510233654144 163068 41113 15129 -187300
832351510251867008 163058 41141 15134 -187269
832351510270079872 163091 41086 15080 -187347
832351510288292864 163022 41088 15127 -187325
832351510306505728 163152 41205 15187 -187296
832351510324718660 163079 41128 15074 -187298
832351510342931200 163059 41155 15095 -187342
832351510361143680 163018 41099 15069 -187268
832351510379356160 163039 41122 15103 -187284
832351510397568640 163000 41141 15077 -187358
832351510415781120 162984 41110 15107 -187363
832351510433993600 163028 41084 15072 -187302
832351510452206080 163058 41124 15055 -187287
832351510470418560 163043 41173 15076 -187263
832351510488631040 163095 41148 15117 -187295
832351510506843520 163044 41155 15134 -187306
832351510525056000 163023 41104 15114 -187241
832351510543268480 163011 41094 15138 -187238
832351510561480960 162967 41053 15139 -187270
832351510579693440 163022 41083 15069 -187273
832351510597905920 163075 41147 15147 -187303
832351510616118400 163013 41069 15075 -187298
832351510634330880 163052 41143 15106 -187224
832351510652543360 163022 41090 15111 -187334
832351510670755840 163004 41137 15075 -187293
832351510688968320 162998 41142 15051 -187305
832351510707180800 163044 41159 15154 -187277
832351510725393280 163000 41139 15146 -187275
832351510743605760 16096 -37472 -45785 -187350
832351510761818240 -47958 -71721 -72814 -187385
832351510780030720 -75795 -86585 -84487 -187341
832351510798243200 -87889 -93068 -89514 -187315
832351510816455680 -93207 -95851 -91782 -187300
832351510834668160 -95553 -97091 -92708 -187281
832351510852880640 -96503 -97595 -93131 -187208
832351510871093090 -96949 -97826 -93251 -187319
832351510889305344 -97198 -97897 -93355 -187315
832351510907517568 -97248 -97979 -93461 -187349
832351510925729792 -97284 -98005 -93476 -187333
832351510943942016 -97342 -98028 -93478 -187343
832351510962154112 -97334 -97982 -93448 -187290
832351510980366336 -97285 -98015 -93439 -187277
832351510998578560 -97342 -98024 -93493 -187318
832351511016790784 -97347 -98011 -93403 -187298
832351511035003008 -97383 -98078 -93482 -187343
832351511053215232 -97297 -98047 -93408 -187284
832351511071427328 -97336 -98004 -93416 -187293
832351511089639552 -97365 -98053 -93492 -187336
832351511107851776 -97356 -98019 -93510 -187313
832351511126064000 -97325 -98035 -93483 -187326
832351511144276224 -97376 -98054 -93434 -187261
832351511162488448 -97335 -98039 -93452 -187284
832351511180700544 -97374 -98067 -93474 -187287
832351511198912768 -97338 -98013 -93431 -187293
832351511217124992 -97339 -98004 -93438 -187270
832351511235337216 -97330 -97975 -93460 -187276
832351511253549440 -97340 -97975 -93463 -187281
832351511271761664 -97338 -97999 -93499 -187320
832351511289973760 -97289 -97992 -93427 -187265
832351511308185984 -97329 -98044 -93483 -187332
832351511326398208 -97288 -97996 -93423 -187263
832351511344610432 -97365 -98046 -93495 -187301
832351511362822656 -97391 -97995 -93426 -187322
832351511381034880 -97379 -98072 -93508 -187328
832351511399247104 -97370 -98021 -93468 -187316
832351511417459200 -97324 -98036 -93432 -187267
832351511435671424 -97371 -98007 -93420 -187330
832351511453883648 -97352 -98007 -93450 -187325
832351511472095872 -97332 -98019 -93424 -187347
832351511490308096 -97349 -98025 -93466 -187370
832351511508520320 -97339 -98012 -93429 -187312
832351511526732416 -97304 -97990 -93410 -187270
832351511544944640 -97331 -98014 -93423 -187300
832351511563156864 -97374 -98062 -93473 -187273
832351511581369088 -97347 -98015 -93490 -187327
832351511599581312 -97345 -98050 -93454 -187283
832351511617793536 -97324 -98011 -93387 -187265
832351511636005632 -97330 -98028 -93455 -187315
832351511654217856 -97364 -98044 -93441 -187339
832351511672430080 -97302 -97972 -93348 -187282
832351511690642304 -97282 -97972 -93403 -187266
832351511708854528 -97277 -97973 -93365 -187249
832351511727066752 -97324 -97987 -93398 -187285
832351511745278848 -97328 -97960 -93434 -187304
832351511763491072 -97366 -98048 -93391 -187301
832351511781703296 -97294 -97966 -93462 -187229
832351511799915520 -97279 -97984 -93455 -187282
832351511818127670 -97322 -98039 -93429 -187285
832351511836338560 -97322 -97984 -93472 -187306
832351511854549504 -97353 -98052 -93474 -187354
832351511872760448 -97321 -98032 -93462 -187309
832351511890971392 -97319 -97990 -93445 -187294
832351511909182336 -97303 -97972 -93364 -187285
832351511927393280 -97310 -98015 -93397 -187296
832351511945604224 -97316 -98037 -93406 -187324
832351511963815168 -97286 -97981 -93422 -187286
832351511982026112 -97318 -98024 -93424 -187346
832351512000237056 -97358 -98062 -93400 -187320
832351512018448000 -97318 -98075 -93451 -187344
832351512036658944 -97330 -97981 -93439 -187313
832351512054869760 -97323 -98037 -93452 -187288
832351512073080704 -97297 -97983 -93369 -187292
832351512091291648 -97324 -98042 -93384 -187322
832351512109502592 -97389 -98019 -93438 -187282
832351512127713536 -97359 -97998 -93434 -187278
832351512145924480 -97327 -98003 -93428 -187276
832351512164135424 -97318 -97956 -93440 -187281
832351512182346368 -97288 -97973 -93395 -187269
832351512200557312 -97340 -98012 -93432 -187275
832351512218768256 -97385 -97979 -93458 -187322
832351512236979200 -97359 -97976 -93418 -187301
832351512255190144 -97330 -98030 -93433 -187352
832351512273401088 -97344 -97966 -93463 -187358
832351512291612032 -97345 -97969 -93448 -187301
832351512309822976 -97303 -97933 -93380 -187261
832351512328033920 -97333 -97999 -93373 -187277
832351512346244864 -97317 -98065 -93427 -187346
832351512364455808 -97310 -98016 -93431 -187301
832351512382666752 -97284 -98033 -93413 -187285
832351512400877696 -97372 -98055 -93443 -187333
832351512419088640 -97318 -98037 -93451 -187308
832351512437299584 -97250 -97997 -93422 -187234
832351512455510400 -97300 -97979 -93435 -187306
832351512473721344 -97351 -97998 -93500 -187346
832351512491932288 -97310 -98047 -93468 -187322
832351512510143232 -97354 -98072 -93420 -187309
832351512528354176 -97315 -98013 -93437 -187281
832351512546565120 -97297 -97970 -93438 -187282
832351512564776064 -97350 -98010 -93404 -187363
832351512582987008 -97347 -98031 -93457 -187302
832351512601197952 -97348 -97978 -93457 -187310
832351512619408896 -97344 -97972 -93405 -187276
832351512637619892 -97293 -97975 -93442 -187296
832351512655831424 -97307 -97965 -93450 -187349
832351512674043008 -97300 -97994 -93439 -187329
832351512692254720 -97335 -98045 -93484 -187333
832351512710466304 -97353 -98039 -93520 -187318
832351512728677888 -97363 -98042 -93472 -187346
832351512746889472 -97365 -98037 -93475 -187312
832351512765101184 -54954 -75288 -67417 -187304
832351512783312768 47403 -21374 -30186 -187225
832351512801524352 108517 11511 -6371 -187230
832351512819735936 138228 27593 5426 -187277
832351512837947648 151858 35070 10797 -187226
832351512856159232 157992 38444 13220 -187250
832351512874370816 160718 39897 14240 -187310
832351512892582400 162029 40625 14761 -187273
832351512910794112 162581 40870 14959 -187209
832351512929005696 162754 40980 15061 -187300
832351512947217280 162941 41048 15079 -187310
832351512965428864 163008 41074 15022 -187276
832351512983640576 163005 41071 15069 -187319
832351513001852160 162987 41129 15067 -187315
832351513020063744 162942 41043 15068 -187335
832351513038275328 163015 41106 15096 -187275
832351513056487040 162973 41108 15079 -187309
832351513074698686 163070 41082 15068 -187284
832351513092910464 163055 41116 15068 -187315
832351513111122304 163084 41096 15105 -187252
832351513129334016 163062 41121 15093 -187291
832351513147545856 163027 41139 15111 -187247
832351513165757696 163005 41138 15095 -187254
832351513183969408 163088 41149 15124 -187270
832351513202181248 163075 41115 15098 -187233
832351513220392960 163058 41132 15115 -187309
832351513238604800 163008 41140 15085 -187286
832351513256816640 163030 41137 15092 -187242
832351513275028352 163012 41130 15111 -187252
832351513293240192 162954 41117 15088 -187277
832351513311452032 162976 41103 15112 -187266
832351513329663744 163038 41122 15143 -187219
832351513347875584 163077 41163 15160 -187230
832351513366087296 163075 41078 15158 -187250
832351513384299136 163059 41129 15093 -187250
832351513402510976 163092 41171 15107 -187261
