TIMESTAMP PPG0 PPG1 PPG2 AMBIENT
832429370285343360 429317 363221 344551 180927
832429370303525120 429350 363201 344528 180919
832429370321707008 429311 363260 344464 180888
832429370339888768 429348 363239 344492 180883
832429370358070656 429354 363297 344551 180887
832429370376252416 429348 363279 344549 180932
832429370394434304 429351 363209 344528 180855
832429370412616064 429309 363246 344495 180944
832429370430797952 429292 363193 344515 180951
832429370448979712 429269 363171 344458 180919
832429370467161600 429264 363213 344418 180961
832429370485343360 429293 363176 344440 180890
832429370503525120 429332 363204 344469 180904
832429370521707008 429347 363244 344497 180896
832429370539888768 429328 363234 344458 180923
832429370558070656 429399 363262 344520 180893
832429370576252416 429328 363211 344485 180884
832429370594434304 429384 363284 344548 180853
832429370612616064 429298 363188 344511 180847
832429370630797952 429227 363214 344478 180869
832429370648979712 429276 363171 344476 180911
832429370667161600 429331 363223 344493 180907
832429370685343360 429315 363264 344445 180885
832429370703525120 429270 363219 344454 180882
832429370721707008 429296 363300 344547 180932
832429370739888768 429373 363212 344514 180978
832429370758070656 429422 363197 344535 180923
832429370776252416 429450 363273 344581 180952
832429370794434304 429381 363325 344494 180900
832429370812616064 429356 363268 344531 180896
832429370830797952 429211 363171 344476 180845
832429370848979712 429212 363237 344540 180932
832429370867161600 429314 363205 344523 180884
832429370885343360 429375 363237 344512 180837
832429370903525120 429326 363230 344461 180916
832429370921707008 429333 363268 344534 180864
832429370939888768 429408 363303 344502 180889
832429370958070656 429401 363294 344515 180902
832429370976252416 429375 363266 344537 180891
832429370994434304 429333 363241 344467 180871
832429371012616064 429270 363160 344529 180939
832429371030797952 429241 363132 344471 180902
832429371048979712 429310 363178 344463 180894
832429371067161600 429280 363248 344509 180882
832429371085343360 429311 363192 344526 180872
832429371103525120 429309 363226 344543 180851
832429371121707008 429346 363194 344504 180899
832429371139888778 429406 363279 344557 180918
832429371158102784 429413 363262 344547 180930
832429371176316800 429391 363229 344547 180840
832429371194530816 429323 363237 344552 180915
832429371212744704 429213 363152 344437 180915
832429371230958720 429164 363197 344459 180942
832429371249172736 429227 363175 344483 180892
832429371267386752 429386 363222 344488 180941
832429371285600768 429347 363229 344484 180875
832429371303814656 429366 363258 344497 180892
832429371322028672 429394 363249 344575 181017
832429371340242688 429379 363288 344493 180886
832429371358456704 429385 363298 344535 180941
832429371376670720 429315 363271 344486 180885
832429371394884608 429254 363206 344512 180889
832429371413098624 429235 363159 344505 180902
832429371431312640 429225 363146 344460 180902
832429371449526656 429267 363204 344543 180930
832429371467740672 429255 363227 344504 180886
832429371485954560 429317 363270 344492 180894
832429371504168576 429384 363262 344491 180886
832429371522382592 429473 363247 344554 180911
832429371540596608 429384 363223 344534 180845
832429371558810624 429286 363224 344527 180843
832429371577024512 429391 363236 344508 180920
832429371595238528 429360 363232 344533 180933
832429371613452544 429202 363163 344449 180931
832429371631666560 429259 363170 344477 180925
832429371649880576 429294 363189 344480 180938
832429371668094464 429306 363201 344457 180849
832429371686308480 429417 363222 344513 180894
832429371704522496 429345 363176 344477 180927
832429371722736512 429424 363269 344597 180976
832429371740950528 429420 363300 344601 180910
832429371759164416 429322 363253 344526 180899
832429371777378432 429269 363236 344531 180893
832429371795592448 429264 363255 344504 180898
832429371813806464 429194 363160 344408 180859
832429371832020480 429271 363207 344502 180892
832429371850234368 429285 363194 344432 180905
832429371868448384 429401 363262 344526 180937
832429371886662400 429415 363270 344484 180909
832429371904876416 429437 363311 344546 180924
832429371923090304 429378 363263 344551 180872
832429371941304320 429434 363281 344545 180937
832429371959518332 429353 363313 344609 180899
832429371977732352 429338 363268 344541 180880
832429371995946368 429269 363257 344484 180880
832429372014160512 429250 363184 344491 180915
832429372032374528 429329 363234 344436 180846
832429372050588672 429315 363272 344477 180886
832429372068802688 429343 363282 344514 180899
832429372087016832 429268 363230 344512 180882
832429372105230848 429408 363281 344521 180909
832429372123444992 429421 363290 344535 180930
832429372141659008 429377 363314 344516 180936
832429372159873152 429251 363212 344492 180902
832429372178087168 429297 363241 344520 180947
832429372196301312 429224 363217 344469 180900
832429372214515328 429281 363173 344469 180924
832429372232729472 429231 363132 344480 180883
832429372250943488 429318 363196 344504 180940
832429372269157632 429349 363217 344481 180944
832429372287371648 429392 363254 344534 180918
832429372305585792 429480 363240 344587 180962
832429372323799808 429471 363292 344523 180932
832429372342013952 429400 363311 344503 180931
832429372360227968 429306 363229 344513 180913
832429372378442112 429272 363222 344504 180937
832429372396656128 429220 363195 344523 180852
832429372414870272 429239 363224 344487 180894
832429372433084288 429282 363217 344470 180876
832429372451298432 429273 363187 344458 180840
832429372469512448 429314 363201 344458 180884
832429372487726592 429349 363266 344495 180947
832429372505940608 429400 363290 344511 180937
832429372524154752 429426 363213 344544 180899
832429372542368768 429401 363270 344552 180884
832429372560582912 429364 363185 344511 180930
832429372578796928 429239 363231 344481 180958
832429372597011072 429176 363127 344399 180880
832429372615225088 429253 363195 344429 180860
832429372633439232 429244 363160 344406 180903
832429372651653248 429429 363185 344459 180913
